Air_state,Air_date,Air_value
CA,2020/1/24,48
CA,2020/1/24,51
CA,2020/1/24,33
CA,2020/1/24,32
CA,2020/1/24,38
CA,2020/1/24,30
CA,2020/1/24,31
CA,2020/1/24,57
CA,2020/1/24,39
CA,2020/1/24,41
CA,2020/1/24,91
CA,2020/1/24,61
CO,2020/1/24,52
CO,2020/1/24,39
CO,2020/1/24,61
CO,2020/1/24,37
CO,2020/1/24,44
CO,2020/1/24,21
CO,2020/1/24,42
CO,2020/1/24,40
CO,2020/1/24,0
CO,2020/1/24,7
CT,2020/1/24,78
CT,2020/1/24,78
CT,2020/1/24,78
CT,2020/1/24,65
CT,2020/1/24,39
CT,2020/1/24,62
DE,2020/1/24,45
DE,2020/1/24,43
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,39
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,39
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,38
FL,2020/1/24,0
FL,2020/1/24,0
FL,2020/1/24,37
GA,2020/1/24,35
GA,2020/1/24,0
GA,2020/1/24,33
GA,2020/1/24,32
GA,2020/1/24,0
GA,2020/1/24,18
GA,2020/1/24,0
GA,2020/1/24,28
GA,2020/1/24,32
GA,2020/1/24,23
GA,2020/1/24,29
GA,2020/1/24,0
GA,2020/1/24,20
GA,2020/1/24,35
HI,2020/1/24,13
HI,2020/1/24,14
HI,2020/1/24,35
IA,2020/1/24,60
IA,2020/1/24,48
IA,2020/1/24,61
IA,2020/1/24,57
IA,2020/1/24,0
IA,2020/1/24,49
IA,2020/1/24,62
IA,2020/1/24,63
ID,2020/1/24,49
ID,2020/1/24,0
ID,2020/1/24,13
ID,2020/1/24,40
ID,2020/1/24,37
ID,2020/1/24,63
ID,2020/1/24,9
ID,2020/1/24,39
ID,2020/1/24,30
ID,2020/1/24,19
IL,2020/1/24,36
IL,2020/1/24,33
IL,2020/1/24,53
IL,2020/1/24,50
IL,2020/1/24,0
IL,2020/1/24,31
IL,2020/1/24,0
IL,2020/1/24,25
IL,2020/1/24,55
IL,2020/1/24,50
IL,2020/1/24,50
IL,2020/1/24,44
IN,2020/1/24,23
IN,2020/1/24,33
IN,2020/1/24,22
IN,2020/1/24,35
IN,2020/1/24,45
IN,2020/1/24,0
IN,2020/1/24,49
IN,2020/1/24,0
IN,2020/1/24,33
IN,2020/1/24,55
IN,2020/1/24,26
IN,2020/1/24,19
IN,2020/1/24,21
IN,2020/1/24,0
IN,2020/1/24,0
IN,2020/1/24,23
IN,2020/1/24,21
IN,2020/1/24,19
KS,2020/1/24,54
KS,2020/1/24,54
KS,2020/1/24,62
KS,2020/1/24,25
KY,2020/1/24,26
KY,2020/1/24,5
KY,2020/1/24,15
KY,2020/1/24,20
KY,2020/1/24,17
KY,2020/1/24,0
KY,2020/1/24,23
KY,2020/1/24,0
LA,2020/1/24,39
LA,2020/1/24,37
LA,2020/1/24,34
LA,2020/1/24,38
LA,2020/1/24,29
LA,2020/1/24,36
LA,2020/1/24,31
MA,2020/1/24,0
MA,2020/1/24,70
MA,2020/1/24,70
MA,2020/1/24,71
MA,2020/1/24,73
MA,2020/1/24,38
MD,2020/1/24,55
MD,2020/1/24,36
MD,2020/1/24,84
ME,2020/1/24,0
ME,2020/1/24,56
ME,2020/1/24,52
ME,2020/1/24,55
MI,2020/1/24,48
MI,2020/1/24,54
MI,2020/1/24,55
MI,2020/1/24,53
MI,2020/1/24,58
MI,2020/1/24,47
MI,2020/1/24,35
MI,2020/1/24,0
MI,2020/1/24,29
MI,2020/1/24,34
MI,2020/1/24,0
MI,2020/1/24,0
MI,2020/1/24,0
MI,2020/1/24,0
MI,2020/1/24,40
MI,2020/1/24,0
MN,2020/1/24,22
MN,2020/1/24,12
MN,2020/1/24,26
MN,2020/1/24,61
MN,2020/1/24,38
MN,2020/1/24,0
MN,2020/1/24,55
MN,2020/1/24,12
MO,2020/1/24,0
MO,2020/1/24,28
MO,2020/1/24,0
MO,2020/1/24,0
MO,2020/1/24,0
MO,2020/1/24,0
MO,2020/1/24,30
MS,2020/1/24,30
MS,2020/1/24,30
MS,2020/1/24,14
MS,2020/1/24,29
MS,2020/1/24,0
MS,2020/1/24,0
MT,2020/1/24,17
MT,2020/1/24,27
MT,2020/1/24,43
MT,2020/1/24,14
MT,2020/1/24,38
MT,2020/1/24,27
MT,2020/1/24,70
NC,2020/1/24,5
NC,2020/1/24,23
NC,2020/1/24,26
NC,2020/1/24,22
NC,2020/1/24,16
NC,2020/1/24,34
NC,2020/1/24,0
NC,2020/1/24,36
NC,2020/1/24,11
NC,2020/1/24,0
NC,2020/1/24,33
NC,2020/1/24,30
NC,2020/1/24,25
NC,2020/1/24,18
NC,2020/1/24,20
NC,2020/1/24,38
ND,2020/1/24,31
ND,2020/1/24,27
ND,2020/1/24,32
ND,2020/1/24,0
NE,2020/1/24,25
NE,2020/1/24,0
NH,2020/1/24,63
NH,2020/1/24,0
NH,2020/1/24,57
NH,2020/1/24,0
NH,2020/1/24,44
NJ,2020/1/24,79
NJ,2020/1/24,31
NJ,2020/1/24,59
NJ,2020/1/24,52
NM,2020/1/24,54
NM,2020/1/24,40
NM,2020/1/24,0
NM,2020/1/24,34
NM,2020/1/24,37
NM,2020/1/24,41
NM,2020/1/24,36
NM,2020/1/24,43
NV,2020/1/24,41
NV,2020/1/24,37
NV,2020/1/24,37
NV,2020/1/24,15
NV,2020/1/24,63
NV,2020/1/24,41
NY,2020/1/24,1
NY,2020/1/24,46
NY,2020/1/24,51
NY,2020/1/24,35
NY,2020/1/24,32
NY,2020/1/24,10
NY,2020/1/24,64
NY,2020/1/24,62
NY,2020/1/24,55
NY,2020/1/24,0
OH,2020/1/24,42
OH,2020/1/24,4
OH,2020/1/24,0
OH,2020/1/24,48
OH,2020/1/24,46
OH,2020/1/24,21
OH,2020/1/24,28
OH,2020/1/24,20
OH,2020/1/24,13
OH,2020/1/24,0
OH,2020/1/24,0
OH,2020/1/24,4
OH,2020/1/24,6
OH,2020/1/24,1
OH,2020/1/24,3
OH,2020/1/24,38
OH,2020/1/24,30
OH,2020/1/24,39
OH,2020/1/24,25
OH,2020/1/24,0
OK,2020/1/24,12
OK,2020/1/24,28
OK,2020/1/24,1
OK,2020/1/24,11
OK,2020/1/24,12
OK,2020/1/24,31
OK,2020/1/24,0
OK,2020/1/24,32
OK,2020/1/24,29
OK,2020/1/24,32
OR,2020/1/24,24
OR,2020/1/24,20
OR,2020/1/24,0
OR,2020/1/24,18
OR,2020/1/24,28
OR,2020/1/24,22
OR,2020/1/24,38
OR,2020/1/24,31
OR,2020/1/24,33
OR,2020/1/24,30
OR,2020/1/24,22
OR,2020/1/24,16
OR,2020/1/24,54
PA,2020/1/24,85
PA,2020/1/24,31
PA,2020/1/24,29
PA,2020/1/24,26
PA,2020/1/24,34
PA,2020/1/24,74
PA,2020/1/24,86
PA,2020/1/24,34
PA,2020/1/24,68
PA,2020/1/24,78
PA,2020/1/24,0
PA,2020/1/24,25
PA,2020/1/24,82
PA,2020/1/24,58
PA,2020/1/24,30
PA,2020/1/24,33
PA,2020/1/24,57
PA,2020/1/24,52
PA,2020/1/24,29
PA,2020/1/24,87
PA,2020/1/24,28
PA,2020/1/24,70
PA,2020/1/24,42
SC,2020/1/24,35
SC,2020/1/24,34
SC,2020/1/24,34
SC,2020/1/24,31
SC,2020/1/24,32
SC,2020/1/24,26
SC,2020/1/24,0
SC,2020/1/24,31
SD,2020/1/24,26
SD,2020/1/24,36
SD,2020/1/24,15
SD,2020/1/24,35
SD,2020/1/24,60
SD,2020/1/24,49
SD,2020/1/24,46
TN,2020/1/24,8
TN,2020/1/24,3
TN,2020/1/24,15
TN,2020/1/24,13
TN,2020/1/24,34
TN,2020/1/24,5
TN,2020/1/24,0
TN,2020/1/24,17
TN,2020/1/24,37
TX,2020/1/24,41
TX,2020/1/24,34
TX,2020/1/24,38
TX,2020/1/24,34
TX,2020/1/24,0
TX,2020/1/24,34
TX,2020/1/24,30
TX,2020/1/24,34
TX,2020/1/24,13
TX,2020/1/24,69
TX,2020/1/24,38
TX,2020/1/24,34
TX,2020/1/24,16
TX,2020/1/24,35
TX,2020/1/24,32
TX,2020/1/24,17
TX,2020/1/24,30
TX,2020/1/24,33
TX,2020/1/24,20
TX,2020/1/24,40
TX,2020/1/24,33
TX,2020/1/24,37
TX,2020/1/24,36
UT,2020/1/24,26
UT,2020/1/24,48
UT,2020/1/24,24
UT,2020/1/24,48
UT,2020/1/24,31
UT,2020/1/24,54
UT,2020/1/24,39
VA,2020/1/24,39
VA,2020/1/24,56
VA,2020/1/24,0
VA,2020/1/24,11
VA,2020/1/24,0
VA,2020/1/24,44
VA,2020/1/24,52
VT,2020/1/24,51
VT,2020/1/24,0
VT,2020/1/24,65
VT,2020/1/24,57
VT,2020/1/24,64
WA,2020/1/24,27
WA,2020/1/24,61
WA,2020/1/24,5
WA,2020/1/24,11
WA,2020/1/24,36
WA,2020/1/24,18
WA,2020/1/24,50
WA,2020/1/24,11
WA,2020/1/24,34
WA,2020/1/24,30
WA,2020/1/24,11
WA,2020/1/24,11
WA,2020/1/24,31
WA,2020/1/24,30
WA,2020/1/24,8
WA,2020/1/24,38
WA,2020/1/24,15
WA,2020/1/24,52
WA,2020/1/24,13
WA,2020/1/24,43
WA,2020/1/24,54
WI,2020/1/24,55
WI,2020/1/24,50
WI,2020/1/24,48
WI,2020/1/24,62
WI,2020/1/24,27
WI,2020/1/24,48
WI,2020/1/24,0
WI,2020/1/24,58
WI,2020/1/24,0
WI,2020/1/24,56
WI,2020/1/24,0
WI,2020/1/24,58
WI,2020/1/24,37
WI,2020/1/24,60
WI,2020/1/24,0
WI,2020/1/24,0
WI,2020/1/24,0
WI,2020/1/24,0
WI,2020/1/24,0
WV,2020/1/24,31
WV,2020/1/24,74
WV,2020/1/24,0
WV,2020/1/24,0
WV,2020/1/24,55
WV,2020/1/24,57
WY,2020/1/24,38
WY,2020/1/24,35
WY,2020/1/24,37
WY,2020/1/24,24
WY,2020/1/24,41
WY,2020/1/24,41
WY,2020/1/24,40
WY,2020/1/24,27
AK,2020/1/25,48
AK,2020/1/25,17
AK,2020/1/25,10
AL,2020/1/25,51
AL,2020/1/25,20
AL,2020/1/25,18
AL,2020/1/25,19
AL,2020/1/25,26
AL,2020/1/25,0
AL,2020/1/25,23
AL,2020/1/25,0
AL,2020/1/25,34
AL,2020/1/25,0
AR,2020/1/25,25
AR,2020/1/25,31
AR,2020/1/25,33
AR,2020/1/25,23
AR,2020/1/25,34
AR,2020/1/25,38
AR,2020/1/25,41
AZ,2020/1/25,37
AZ,2020/1/25,6
AZ,2020/1/25,61
AZ,2020/1/25,92
AZ,2020/1/25,97
AZ,2020/1/25,39
AZ,2020/1/25,34
AZ,2020/1/25,40
AZ,2020/1/25,39
AZ,2020/1/25,35
CA,2020/1/25,73
CA,2020/1/25,36
CA,2020/1/25,67
CA,2020/1/25,53
CA,2020/1/25,27
CA,2020/1/25,3
CA,2020/1/25,88
CA,2020/1/25,88
CA,2020/1/25,75
CA,2020/1/25,87
CA,2020/1/25,70
CA,2020/1/25,48
CA,2020/1/25,41
CA,2020/1/25,17
CA,2020/1/25,33
CA,2020/1/25,76
CA,2020/1/25,77
CA,2020/1/25,27
CA,2020/1/25,74
CA,2020/1/25,48
CA,2020/1/25,65
CA,2020/1/25,37
CA,2020/1/25,28
CA,2020/1/25,39
CA,2020/1/25,27
CA,2020/1/25,27
CA,2020/1/25,74
CA,2020/1/25,42
CA,2020/1/25,55
CA,2020/1/25,82
CA,2020/1/25,63
CO,2020/1/25,39
CO,2020/1/25,39
CO,2020/1/25,48
CO,2020/1/25,32
CO,2020/1/25,42
CO,2020/1/25,22
CO,2020/1/25,29
CO,2020/1/25,34
CO,2020/1/25,15
CO,2020/1/25,6
CT,2020/1/25,39
CT,2020/1/25,37
CT,2020/1/25,37
CT,2020/1/25,25
CT,2020/1/25,35
CT,2020/1/25,37
DE,2020/1/25,37
DE,2020/1/25,38
FL,2020/1/25,43
FL,2020/1/25,31
FL,2020/1/25,50
FL,2020/1/25,17
FL,2020/1/25,37
FL,2020/1/25,34
FL,2020/1/25,40
FL,2020/1/25,53
FL,2020/1/25,41
FL,2020/1/25,41
FL,2020/1/25,38
FL,2020/1/25,39
FL,2020/1/25,38
FL,2020/1/25,34
FL,2020/1/25,33
FL,2020/1/25,39
FL,2020/1/25,0
FL,2020/1/25,42
FL,2020/1/25,36
FL,2020/1/25,42
GA,2020/1/25,33
GA,2020/1/25,0
GA,2020/1/25,23
GA,2020/1/25,26
GA,2020/1/25,25
GA,2020/1/25,18
GA,2020/1/25,0
GA,2020/1/25,20
GA,2020/1/25,20
GA,2020/1/25,18
GA,2020/1/25,22
GA,2020/1/25,0
GA,2020/1/25,35
GA,2020/1/25,25
HI,2020/1/25,13
HI,2020/1/25,10
HI,2020/1/25,27
IA,2020/1/25,48
IA,2020/1/25,51
IA,2020/1/25,38
IA,2020/1/25,48
IA,2020/1/25,14
IA,2020/1/25,46
IA,2020/1/25,44
IA,2020/1/25,51
ID,2020/1/25,32
ID,2020/1/25,0
ID,2020/1/25,17
ID,2020/1/25,35
ID,2020/1/25,38
ID,2020/1/25,62
ID,2020/1/25,10
ID,2020/1/25,17
ID,2020/1/25,35
ID,2020/1/25,20
IL,2020/1/25,45
IL,2020/1/25,37
IL,2020/1/25,0
IL,2020/1/25,33
IL,2020/1/25,0
IL,2020/1/25,45
IL,2020/1/25,0
IL,2020/1/25,55
IL,2020/1/25,44
IL,2020/1/25,33
IL,2020/1/25,54
IL,2020/1/25,26
IN,2020/1/25,47
IN,2020/1/25,43
IN,2020/1/25,25
IN,2020/1/25,29
IN,2020/1/25,35
IN,2020/1/25,0
IN,2020/1/25,54
IN,2020/1/25,51
IN,2020/1/25,26
IN,2020/1/25,52
IN,2020/1/25,43
IN,2020/1/25,46
IN,2020/1/25,25
IN,2020/1/25,25
IN,2020/1/25,0
IN,2020/1/25,43
IN,2020/1/25,26
IN,2020/1/25,23
KS,2020/1/25,54
KS,2020/1/25,43
KS,2020/1/25,53
KS,2020/1/25,28
KY,2020/1/25,38
KY,2020/1/25,43
KY,2020/1/25,30
KY,2020/1/25,43
KY,2020/1/25,23
KY,2020/1/25,0
KY,2020/1/25,52
KY,2020/1/25,24
LA,2020/1/25,38
LA,2020/1/25,36
LA,2020/1/25,38
LA,2020/1/25,37
LA,2020/1/25,31
LA,2020/1/25,37
LA,2020/1/25,31
MA,2020/1/25,0
MA,2020/1/25,40
MA,2020/1/25,36
MA,2020/1/25,40
MA,2020/1/25,40
MA,2020/1/25,41
MD,2020/1/25,34
MD,2020/1/25,35
MD,2020/1/25,44
ME,2020/1/25,0
ME,2020/1/25,21
ME,2020/1/25,24
ME,2020/1/25,44
MI,2020/1/25,30
MI,2020/1/25,24
MI,2020/1/25,25
MI,2020/1/25,24
MI,2020/1/25,41
MI,2020/1/25,22
MI,2020/1/25,29
MI,2020/1/25,0
MI,2020/1/25,23
MI,2020/1/25,23
MI,2020/1/25,0
MI,2020/1/25,0
MI,2020/1/25,0
MI,2020/1/25,0
MI,2020/1/25,52
MI,2020/1/25,0
MN,2020/1/25,23
MN,2020/1/25,11
MN,2020/1/25,33
MN,2020/1/25,39
MN,2020/1/25,22
MN,2020/1/25,0
MN,2020/1/25,31
MN,2020/1/25,13
MO,2020/1/25,0
MO,2020/1/25,31
MO,2020/1/25,33
MO,2020/1/25,0
MO,2020/1/25,0
MO,2020/1/25,0
MO,2020/1/25,30
MS,2020/1/25,35
MS,2020/1/25,24
MS,2020/1/25,35
MS,2020/1/25,55
MS,2020/1/25,0
MS,2020/1/25,0
MT,2020/1/25,16
MT,2020/1/25,20
MT,2020/1/25,15
MT,2020/1/25,19
MT,2020/1/25,38
MT,2020/1/25,27
MT,2020/1/25,71
NC,2020/1/25,1
NC,2020/1/25,6
NC,2020/1/25,12
NC,2020/1/25,5
NC,2020/1/25,9
NC,2020/1/25,9
NC,2020/1/25,0
NC,2020/1/25,36
NC,2020/1/25,0
NC,2020/1/25,0
NC,2020/1/25,30
NC,2020/1/25,22
NC,2020/1/25,7
NC,2020/1/25,12
NC,2020/1/25,12
NC,2020/1/25,20
ND,2020/1/25,29
ND,2020/1/25,31
ND,2020/1/25,26
ND,2020/1/25,0
NE,2020/1/25,23
NE,2020/1/25,0
NH,2020/1/25,39
NH,2020/1/25,0
NH,2020/1/25,36
NH,2020/1/25,0
NH,2020/1/25,39
NJ,2020/1/25,33
NJ,2020/1/25,34
NJ,2020/1/25,32
NJ,2020/1/25,38
NM,2020/1/25,42
NM,2020/1/25,40
NM,2020/1/25,0
NM,2020/1/25,34
NM,2020/1/25,34
NM,2020/1/25,39
NM,2020/1/25,40
NM,2020/1/25,40
NV,2020/1/25,33
NV,2020/1/25,37
NV,2020/1/25,33
NV,2020/1/25,14
NV,2020/1/25,80
NV,2020/1/25,35
NY,2020/1/25,67
NY,2020/1/25,33
NY,2020/1/25,29
NY,2020/1/25,28
NY,2020/1/25,32
NY,2020/1/25,3
NY,2020/1/25,35
NY,2020/1/25,53
NY,2020/1/25,28
NY,2020/1/25,35
OH,2020/1/25,23
OH,2020/1/25,0
OH,2020/1/25,0
OH,2020/1/25,32
OH,2020/1/25,33
OH,2020/1/25,25
OH,2020/1/25,36
OH,2020/1/25,21
OH,2020/1/25,20
OH,2020/1/25,0
OH,2020/1/25,0
OH,2020/1/25,1
OH,2020/1/25,18
OH,2020/1/25,1
OH,2020/1/25,0
OH,2020/1/25,33
OH,2020/1/25,23
OH,2020/1/25,13
OH,2020/1/25,13
OH,2020/1/25,0
OK,2020/1/25,18
OK,2020/1/25,30
OK,2020/1/25,0
OK,2020/1/25,21
OK,2020/1/25,21
OK,2020/1/25,35
OK,2020/1/25,0
OK,2020/1/25,37
OK,2020/1/25,25
OK,2020/1/25,33
OR,2020/1/25,18
OR,2020/1/25,18
OR,2020/1/25,0
OR,2020/1/25,20
OR,2020/1/25,21
OR,2020/1/25,47
OR,2020/1/25,42
OR,2020/1/25,27
OR,2020/1/25,32
OR,2020/1/25,13
OR,2020/1/25,25
OR,2020/1/25,19
OR,2020/1/25,33
PA,2020/1/25,30
PA,2020/1/25,29
PA,2020/1/25,29
PA,2020/1/25,28
PA,2020/1/25,28
PA,2020/1/25,31
PA,2020/1/25,25
PA,2020/1/25,34
PA,2020/1/25,24
PA,2020/1/25,32
PA,2020/1/25,0
PA,2020/1/25,20
PA,2020/1/25,50
PA,2020/1/25,35
PA,2020/1/25,25
PA,2020/1/25,32
PA,2020/1/25,32
PA,2020/1/25,29
PA,2020/1/25,24
PA,2020/1/25,31
PA,2020/1/25,24
PA,2020/1/25,27
PA,2020/1/25,30
SC,2020/1/25,26
SC,2020/1/25,43
SC,2020/1/25,27
SC,2020/1/25,24
SC,2020/1/25,27
SC,2020/1/25,27
SC,2020/1/25,0
SC,2020/1/25,16
SD,2020/1/25,25
SD,2020/1/25,34
SD,2020/1/25,13
SD,2020/1/25,37
SD,2020/1/25,35
SD,2020/1/25,33
SD,2020/1/25,22
TN,2020/1/25,5
TN,2020/1/25,17
TN,2020/1/25,24
TN,2020/1/25,30
TN,2020/1/25,25
TN,2020/1/25,20
TN,2020/1/25,0
TN,2020/1/25,30
TN,2020/1/25,26
TX,2020/1/25,41
TX,2020/1/25,39
TX,2020/1/25,42
TX,2020/1/25,38
TX,2020/1/25,0
TX,2020/1/25,36
TX,2020/1/25,39
TX,2020/1/25,45
TX,2020/1/25,16
TX,2020/1/25,54
TX,2020/1/25,47
TX,2020/1/25,38
TX,2020/1/25,22
TX,2020/1/25,25
TX,2020/1/25,36
TX,2020/1/25,21
TX,2020/1/25,33
TX,2020/1/25,30
TX,2020/1/25,20
TX,2020/1/25,40
TX,2020/1/25,39
TX,2020/1/25,36
TX,2020/1/25,38
UT,2020/1/25,27
UT,2020/1/25,65
UT,2020/1/25,22
UT,2020/1/25,46
UT,2020/1/25,31
UT,2020/1/25,69
UT,2020/1/25,51
VA,2020/1/25,29
VA,2020/1/25,9
VA,2020/1/25,10
VA,2020/1/25,14
VA,2020/1/25,6
VA,2020/1/25,32
VA,2020/1/25,17
VT,2020/1/25,39
VT,2020/1/25,0
VT,2020/1/25,42
VT,2020/1/25,37
VT,2020/1/25,36
WA,2020/1/25,17
WA,2020/1/25,22
WA,2020/1/25,18
WA,2020/1/25,13
WA,2020/1/25,31
WA,2020/1/25,20
WA,2020/1/25,42
WA,2020/1/25,16
WA,2020/1/25,23
WA,2020/1/25,24
WA,2020/1/25,20
WA,2020/1/25,12
WA,2020/1/25,38
WA,2020/1/25,27
WA,2020/1/25,9
WA,2020/1/25,38
WA,2020/1/25,22
WA,2020/1/25,62
WA,2020/1/25,23
WA,2020/1/25,35
WA,2020/1/25,42
WI,2020/1/25,23
WI,2020/1/25,31
WI,2020/1/25,29
WI,2020/1/25,53
WI,2020/1/25,33
WI,2020/1/25,31
WI,2020/1/25,0
WI,2020/1/25,27
WI,2020/1/25,0
WI,2020/1/25,38
WI,2020/1/25,0
WI,2020/1/25,43
WI,2020/1/25,33
WI,2020/1/25,52
WI,2020/1/25,0
WI,2020/1/25,0
WI,2020/1/25,0
WI,2020/1/25,0
WI,2020/1/25,0
WV,2020/1/25,23
WV,2020/1/25,21
WV,2020/1/25,0
WV,2020/1/25,0
WV,2020/1/25,33
WV,2020/1/25,8
WY,2020/1/25,37
WY,2020/1/25,36
WY,2020/1/25,38
WY,2020/1/25,33
WY,2020/1/25,42
WY,2020/1/25,41
WY,2020/1/25,39
WY,2020/1/25,37
AK,2020/1/26,62
AK,2020/1/26,0
AK,2020/1/26,0
AL,2020/1/26,54
AL,2020/1/26,38
AL,2020/1/26,13
AL,2020/1/26,20
AL,2020/1/26,24
AL,2020/1/26,0
AL,2020/1/26,37
AL,2020/1/26,0
AL,2020/1/26,52
AL,2020/1/26,0
AR,2020/1/26,24
AR,2020/1/26,0
AR,2020/1/26,34
AR,2020/1/26,0
AR,2020/1/26,40
AR,2020/1/26,33
AR,2020/1/26,29
AZ,2020/1/26,39
AZ,2020/1/26,11
AZ,2020/1/26,66
AZ,2020/1/26,49
AZ,2020/1/26,72
AZ,2020/1/26,39
AZ,2020/1/26,38
AZ,2020/1/26,39
AZ,2020/1/26,40
AZ,2020/1/26,41
CA,2020/1/26,76
CA,2020/1/26,36
CA,2020/1/26,34
CA,2020/1/26,85
CA,2020/1/26,31
CA,2020/1/26,66
CA,2020/1/26,31
CA,2020/1/26,8
CA,2020/1/26,56
CA,2020/1/26,56
CA,2020/1/26,61
CA,2020/1/26,35
CA,2020/1/26,57
CA,2020/1/26,30
CA,2020/1/26,37
CA,2020/1/26,13
CA,2020/1/26,36
CA,2020/1/26,33
CA,2020/1/26,65
CA,2020/1/26,37
CA,2020/1/26,35
CA,2020/1/26,33
CA,2020/1/26,32
CA,2020/1/26,35
CA,2020/1/26,34
CA,2020/1/26,0
CA,2020/1/26,55
CA,2020/1/26,33
CA,2020/1/26,36
CA,2020/1/26,68
CA,2020/1/26,25
CO,2020/1/26,35
CO,2020/1/26,38
CO,2020/1/26,45
CO,2020/1/26,37
CO,2020/1/26,44
CO,2020/1/26,24
CO,2020/1/26,41
CO,2020/1/26,37
CO,2020/1/26,0
CO,2020/1/26,12
CT,2020/1/26,18
CT,2020/1/26,19
CT,2020/1/26,19
CT,2020/1/26,18
CT,2020/1/26,28
CT,2020/1/26,31
DE,2020/1/26,26
DE,2020/1/26,27
FL,2020/1/26,41
FL,2020/1/26,27
FL,2020/1/26,48
FL,2020/1/26,26
FL,2020/1/26,44
FL,2020/1/26,36
FL,2020/1/26,37
FL,2020/1/26,48
FL,2020/1/26,37
FL,2020/1/26,43
FL,2020/1/26,38
FL,2020/1/26,38
FL,2020/1/26,39
FL,2020/1/26,29
FL,2020/1/26,33
FL,2020/1/26,40
FL,2020/1/26,0
FL,2020/1/26,39
FL,2020/1/26,40
FL,2020/1/26,43
GA,2020/1/26,30
GA,2020/1/26,0
GA,2020/1/26,26
GA,2020/1/26,35
GA,2020/1/26,0
GA,2020/1/26,40
GA,2020/1/26,0
GA,2020/1/26,28
GA,2020/1/26,23
GA,2020/1/26,35
GA,2020/1/26,24
GA,2020/1/26,0
GA,2020/1/26,34
GA,2020/1/26,30
HI,2020/1/26,13
HI,2020/1/26,15
HI,2020/1/26,23
IA,2020/1/26,53
IA,2020/1/26,44
IA,2020/1/26,63
IA,2020/1/26,57
IA,2020/1/26,0
IA,2020/1/26,51
IA,2020/1/26,52
IA,2020/1/26,52
ID,2020/1/26,46
ID,2020/1/26,0
ID,2020/1/26,19
ID,2020/1/26,34
ID,2020/1/26,38
ID,2020/1/26,57
ID,2020/1/26,14
ID,2020/1/26,13
ID,2020/1/26,30
ID,2020/1/26,17
IL,2020/1/26,45
IL,2020/1/26,32
IL,2020/1/26,53
IL,2020/1/26,30
IL,2020/1/26,0
IL,2020/1/26,40
IL,2020/1/26,0
IL,2020/1/26,49
IL,2020/1/26,43
IL,2020/1/26,33
IL,2020/1/26,67
IL,2020/1/26,38
IN,2020/1/26,36
IN,2020/1/26,50
IN,2020/1/26,29
IN,2020/1/26,46
IN,2020/1/26,52
IN,2020/1/26,0
IN,2020/1/26,46
IN,2020/1/26,0
IN,2020/1/26,33
IN,2020/1/26,49
IN,2020/1/26,52
IN,2020/1/26,22
IN,2020/1/26,25
IN,2020/1/26,0
IN,2020/1/26,0
IN,2020/1/26,30
IN,2020/1/26,31
IN,2020/1/26,30
KS,2020/1/26,64
KS,2020/1/26,52
KS,2020/1/26,54
KS,2020/1/26,34
KY,2020/1/26,40
KY,2020/1/26,23
KY,2020/1/26,44
KY,2020/1/26,42
KY,2020/1/26,40
KY,2020/1/26,0
KY,2020/1/26,48
KY,2020/1/26,0
LA,2020/1/26,32
LA,2020/1/26,32
LA,2020/1/26,32
LA,2020/1/26,36
LA,2020/1/26,36
LA,2020/1/26,36
LA,2020/1/26,30
MA,2020/1/26,0
MA,2020/1/26,21
MA,2020/1/26,27
MA,2020/1/26,33
MA,2020/1/26,30
MA,2020/1/26,33
MD,2020/1/26,24
MD,2020/1/26,29
MD,2020/1/26,43
ME,2020/1/26,0
ME,2020/1/26,6
ME,2020/1/26,2
ME,2020/1/26,36
MI,2020/1/26,55
MI,2020/1/26,37
MI,2020/1/26,11
MI,2020/1/26,32
MI,2020/1/26,45
MI,2020/1/26,18
MI,2020/1/26,28
MI,2020/1/26,0
MI,2020/1/26,26
MI,2020/1/26,28
MI,2020/1/26,0
MI,2020/1/26,0
MI,2020/1/26,0
MI,2020/1/26,0
MI,2020/1/26,54
MI,2020/1/26,0
MN,2020/1/26,25
MN,2020/1/26,21
MN,2020/1/26,33
MN,2020/1/26,40
MN,2020/1/26,15
MN,2020/1/26,0
MN,2020/1/26,32
MN,2020/1/26,20
MO,2020/1/26,0
MO,2020/1/26,36
MO,2020/1/26,0
MO,2020/1/26,0
MO,2020/1/26,0
MO,2020/1/26,0
MO,2020/1/26,30
MS,2020/1/26,36
MS,2020/1/26,42
MS,2020/1/26,36
MS,2020/1/26,46
MS,2020/1/26,0
MS,2020/1/26,0
MT,2020/1/26,18
MT,2020/1/26,25
MT,2020/1/26,43
MT,2020/1/26,27
MT,2020/1/26,34
MT,2020/1/26,39
MT,2020/1/26,59
NC,2020/1/26,3
NC,2020/1/26,14
NC,2020/1/26,18
NC,2020/1/26,17
NC,2020/1/26,8
NC,2020/1/26,20
NC,2020/1/26,0
NC,2020/1/26,31
NC,2020/1/26,0
NC,2020/1/26,0
