date_trends,geoName,mask,face mask,covid-19,coronavirus,sanitizer
2020/2/1,Hawaii,20,5,0,75,0
2020/2/1,Idaho,11,5,0,83,1
2020/2/1,Illinois,13,2,0,85,0
2020/2/1,Indiana,12,2,0,86,0
2020/2/1,Iowa,15,4,0,79,2
2020/2/1,Kansas,13,1,0,86,0
2020/2/1,Kentucky,14,2,0,83,1
2020/2/1,Louisiana,17,2,0,81,0
2020/2/1,Maine,13,2,0,85,0
2020/2/1,Maryland,15,2,0,82,1
2020/2/1,Massachusetts,12,2,0,86,0
2020/2/1,Michigan,15,3,0,82,0
2020/2/1,Minnesota,13,2,0,85,0
2020/2/1,Mississippi,12,6,0,82,0
2020/2/1,Missouri,10,2,0,88,0
2020/2/1,Montana,9,6,0,84,1
2020/2/1,Nebraska,8,4,0,88,0
2020/2/1,Nevada,14,4,0,82,0
2020/2/1,New Hampshire,11,2,0,86,1
2020/2/1,New Jersey,14,3,0,83,0
2020/2/1,New Mexico,11,2,0,87,0
2020/2/1,New York,16,2,0,82,0
2020/2/1,North Carolina,14,1,0,85,0
2020/2/1,North Dakota,11,0,0,85,4
2020/2/1,Ohio,11,1,0,87,1
2020/2/1,Oklahoma,15,3,0,81,1
2020/2/1,Oregon,11,1,0,88,0
2020/2/1,Pennsylvania,13,3,0,84,0
2020/2/1,Rhode Island,13,3,0,84,0
2020/2/1,South Carolina,14,2,0,84,0
2020/2/1,South Dakota,7,5,0,83,5
2020/2/1,Tennessee,18,2,0,79,1
2020/2/1,Texas,14,3,0,83,0
2020/2/1,Utah,8,1,0,91,0
2020/2/1,Vermont,12,2,0,86,0
2020/2/1,Virginia,14,3,0,82,1
2020/2/1,Washington,15,2,0,83,0
2020/2/1,West Virginia,14,2,0,84,0
2020/2/1,Wisconsin,10,1,0,88,1
2020/2/1,Wyoming,7,0,0,89,4
2020/2/2,Alabama,16,3,0,80,1
2020/2/2,Alaska,11,3,0,83,3
2020/2/2,Arizona,15,3,0,81,1
2020/2/2,Arkansas,12,1,0,86,1
2020/2/2,California,15,3,0,81,1
2020/2/2,Colorado,14,2,0,83,1
2020/2/2,Connecticut,14,2,0,84,0
2020/2/2,Delaware,15,2,0,83,0
2020/2/2,District of Columbia,14,1,0,84,1
2020/2/2,Florida,14,3,0,83,0
2020/2/2,Georgia,16,2,0,81,1
2020/2/2,Hawaii,15,5,0,80,0
2020/2/2,Idaho,8,2,0,87,3
2020/2/2,Illinois,15,2,0,83,0
2020/2/2,Indiana,15,2,0,83,0
2020/2/2,Iowa,16,3,0,80,1
2020/2/2,Kansas,15,0,0,85,0
2020/2/2,Kentucky,15,2,0,82,1
2020/2/2,Louisiana,19,2,0,78,1
2020/2/2,Maine,10,1,0,89,0
2020/2/2,Maryland,16,2,0,81,1
2020/2/2,Massachusetts,13,4,0,83,0
2020/2/2,Michigan,13,1,0,85,1
2020/2/2,Minnesota,12,2,0,86,0
2020/2/2,Mississippi,13,3,0,84,0
2020/2/2,Missouri,15,1,0,84,0
2020/2/2,Montana,13,2,0,83,2
2020/2/2,Nebraska,11,2,0,87,0
2020/2/2,Nevada,17,5,0,78,0
2020/2/2,New Hampshire,14,3,0,82,1
2020/2/2,New Jersey,14,2,0,84,0
2020/2/2,New Mexico,13,1,0,85,1
2020/2/2,New York,14,3,0,83,0
2020/2/2,North Carolina,14,2,0,84,0
2020/2/2,North Dakota,9,0,0,91,0
2020/2/2,Ohio,15,2,0,83,0
2020/2/2,Oklahoma,12,2,0,84,2
2020/2/2,Oregon,11,1,0,87,1
2020/2/2,Pennsylvania,14,2,0,84,0
2020/2/2,Rhode Island,14,3,0,82,1
2020/2/2,South Carolina,14,2,0,84,0
2020/2/2,South Dakota,15,4,0,81,0
2020/2/2,Tennessee,15,3,0,82,0
2020/2/2,Texas,16,2,0,82,0
2020/2/2,Utah,12,2,0,86,0
2020/2/2,Vermont,10,6,0,84,0
2020/2/2,Virginia,15,2,0,82,1
2020/2/2,Washington,13,3,0,84,0
2020/2/2,West Virginia,16,2,0,79,3
2020/2/2,Wisconsin,12,2,0,86,0
2020/2/2,Wyoming,11,6,0,78,5
2020/2/3,Alabama,19,4,0,77,0
2020/2/3,Alaska,7,3,0,84,6
2020/2/3,Arizona,14,3,0,82,1
2020/2/3,Arkansas,13,4,0,83,0
2020/2/3,California,16,2,0,81,1
2020/2/3,Colorado,14,2,0,84,0
2020/2/3,Connecticut,16,1,0,83,0
2020/2/3,Delaware,19,2,0,79,0
2020/2/3,District of Columbia,10,1,0,89,0
2020/2/3,Florida,15,2,0,83,0
2020/2/3,Georgia,15,1,0,83,1
2020/2/3,Hawaii,15,2,0,83,0
2020/2/3,Idaho,17,2,0,78,3
2020/2/3,Illinois,17,2,0,80,1
2020/2/3,Indiana,15,1,0,84,0
2020/2/3,Iowa,11,3,0,85,1
2020/2/3,Kansas,13,2,0,84,1
2020/2/3,Kentucky,16,2,0,81,1
2020/2/3,Louisiana,16,2,0,81,1
2020/2/3,Maine,9,0,0,91,0
2020/2/3,Maryland,15,2,0,82,1
2020/2/3,Massachusetts,12,1,0,86,1
2020/2/3,Michigan,15,3,0,82,0
2020/2/3,Minnesota,13,2,0,84,1
2020/2/3,Mississippi,17,4,0,78,1
2020/2/3,Missouri,16,2,0,82,0
2020/2/3,Montana,11,3,0,86,0
2020/2/3,Nebraska,12,2,0,85,1
2020/2/3,Nevada,14,3,0,83,0
2020/2/3,New Hampshire,13,4,0,81,2
2020/2/3,New Jersey,14,3,0,83,0
2020/2/3,New Mexico,14,2,0,84,0
2020/2/3,New York,14,3,0,83,0
2020/2/3,North Carolina,15,2,0,82,1
2020/2/3,North Dakota,14,6,0,80,0
2020/2/3,Ohio,15,3,0,82,0
2020/2/3,Oklahoma,14,2,0,84,0
2020/2/3,Oregon,12,2,0,85,1
2020/2/3,Pennsylvania,17,1,0,82,0
2020/2/3,Rhode Island,12,3,0,84,1
2020/2/3,South Carolina,18,2,0,80,0
2020/2/3,South Dakota,14,0,0,86,0
2020/2/3,Tennessee,14,1,0,84,1
2020/2/3,Texas,16,3,0,80,1
2020/2/3,Utah,14,2,0,84,0
2020/2/3,Vermont,9,0,0,91,0
2020/2/3,Virginia,13,4,0,83,0
2020/2/3,Washington,15,2,0,83,0
2020/2/3,West Virginia,15,2,0,80,3
2020/2/3,Wisconsin,12,2,0,84,2
2020/2/3,Wyoming,6,0,0,89,5
2020/2/4,Alabama,18,3,0,79,0
2020/2/4,Alaska,14,3,0,83,0
2020/2/4,Arizona,15,3,0,82,0
2020/2/4,Arkansas,12,2,0,86,0
2020/2/4,California,16,3,0,80,1
2020/2/4,Colorado,15,3,0,81,1
2020/2/4,Connecticut,12,1,0,86,1
2020/2/4,Delaware,25,6,0,66,3
2020/2/4,District of Columbia,11,3,0,86,0
2020/2/4,Florida,15,3,0,81,1
2020/2/4,Georgia,17,2,0,80,1
2020/2/4,Hawaii,14,3,0,83,0
2020/2/4,Idaho,10,2,0,87,1
2020/2/4,Illinois,16,3,0,81,0
2020/2/4,Indiana,14,2,0,83,1
2020/2/4,Iowa,11,2,0,86,1
2020/2/4,Kansas,13,4,0,82,1
2020/2/4,Kentucky,16,3,0,80,1
2020/2/4,Louisiana,21,1,0,78,0
2020/2/4,Maine,7,5,0,86,2
2020/2/4,Maryland,16,1,0,83,0
2020/2/4,Massachusetts,13,2,0,85,0
2020/2/4,Michigan,14,3,0,83,0
2020/2/4,Minnesota,16,1,0,82,1
2020/2/4,Mississippi,14,5,0,80,1
2020/2/4,Missouri,14,2,0,82,2
2020/2/4,Montana,7,7,0,86,0
2020/2/4,Nebraska,9,2,0,87,2
2020/2/4,Nevada,15,1,0,84,0
2020/2/4,New Hampshire,16,4,0,79,1
2020/2/4,New Jersey,15,3,0,81,1
2020/2/4,New Mexico,14,5,0,80,1
2020/2/4,New York,15,4,0,81,0
2020/2/4,North Carolina,17,3,0,79,1
2020/2/4,North Dakota,11,4,0,85,0
2020/2/4,Ohio,12,1,0,86,1
2020/2/4,Oklahoma,21,1,0,77,1
2020/2/4,Oregon,12,2,0,85,1
2020/2/4,Pennsylvania,15,1,0,83,1
2020/2/4,Rhode Island,20,5,0,74,1
2020/2/4,South Carolina,19,3,0,77,1
2020/2/4,South Dakota,20,0,0,77,3
2020/2/4,Tennessee,11,3,0,86,0
2020/2/4,Texas,18,2,0,79,1
2020/2/4,Utah,16,2,0,82,0
2020/2/4,Vermont,11,0,0,89,0
2020/2/4,Virginia,14,2,0,82,2
2020/2/4,Washington,14,2,0,84,0
2020/2/4,West Virginia,21,0,0,74,5
2020/2/4,Wisconsin,11,2,0,87,0
2020/2/4,Wyoming,16,0,0,84,0
2020/2/5,Alabama,18,2,0,80,0
2020/2/5,Alaska,15,4,0,81,0
2020/2/5,Arizona,12,3,0,85,0
2020/2/5,Arkansas,10,4,0,85,1
2020/2/5,California,15,3,0,81,1
2020/2/5,Colorado,12,3,0,85,0
2020/2/5,Connecticut,15,1,0,83,1
2020/2/5,Delaware,22,3,0,75,0
2020/2/5,District of Columbia,15,4,0,81,0
2020/2/5,Florida,14,2,0,83,1
2020/2/5,Georgia,15,3,0,80,2
2020/2/5,Hawaii,15,3,0,82,0
2020/2/5,Idaho,10,3,0,86,1
2020/2/5,Illinois,15,2,0,83,0
2020/2/5,Indiana,15,1,0,83,1
2020/2/5,Iowa,10,0,0,89,1
2020/2/5,Kansas,13,5,0,81,1
2020/2/5,Kentucky,12,2,0,86,0
2020/2/5,Louisiana,21,1,0,78,0
2020/2/5,Maine,23,0,0,75,2
2020/2/5,Maryland,15,2,0,82,1
2020/2/5,Massachusetts,14,2,0,84,0
2020/2/5,Michigan,16,2,0,81,1
2020/2/5,Minnesota,12,1,0,86,1
2020/2/5,Mississippi,20,3,0,75,2
2020/2/5,Missouri,15,3,0,81,1
2020/2/5,Montana,13,0,0,87,0
2020/2/5,Nebraska,11,2,0,86,1
2020/2/5,Nevada,11,5,0,83,1
2020/2/5,New Hampshire,18,3,0,77,2
2020/2/5,New Jersey,16,3,0,80,1
2020/2/5,New Mexico,17,3,0,79,1
2020/2/5,New York,14,2,0,83,1
2020/2/5,North Carolina,19,2,0,78,1
2020/2/5,North Dakota,11,0,0,89,0
2020/2/5,Ohio,16,2,0,82,0
2020/2/5,Oklahoma,17,2,0,80,1
2020/2/5,Oregon,13,2,0,84,1
2020/2/5,Pennsylvania,15,3,0,82,0
2020/2/5,Rhode Island,18,6,0,76,0
2020/2/5,South Carolina,17,3,0,78,2
2020/2/5,South Dakota,9,4,0,87,0
2020/2/5,Tennessee,15,2,0,82,1
2020/2/5,Texas,16,3,0,81,0
2020/2/5,Utah,11,1,0,88,0
2020/2/5,Vermont,12,0,0,76,12
2020/2/5,Virginia,18,2,0,79,1
2020/2/5,Washington,13,2,0,84,1
2020/2/5,West Virginia,17,3,0,78,2
2020/2/5,Wisconsin,10,1,0,89,0
2020/2/5,Wyoming,9,0,0,91,0
2020/2/6,Alabama,18,2,0,80,0
2020/2/6,Alaska,14,3,0,80,3
2020/2/6,Arizona,16,2,0,82,0
2020/2/6,Arkansas,15,1,0,83,1
2020/2/6,California,15,2,0,82,1
2020/2/6,Colorado,15,2,0,83,0
2020/2/6,Connecticut,14,1,0,85,0
2020/2/6,Delaware,17,3,0,80,0
2020/2/6,District of Columbia,18,4,0,78,0
2020/2/6,Florida,13,2,0,84,1
2020/2/6,Georgia,15,2,0,82,1
2020/2/6,Hawaii,11,3,0,86,0
2020/2/6,Idaho,11,4,0,84,1
2020/2/6,Illinois,14,1,0,84,1
2020/2/6,Indiana,15,2,0,82,1
2020/2/6,Iowa,12,1,0,87,0
2020/2/6,Kansas,14,3,0,81,2
2020/2/6,Kentucky,14,0,0,86,0
2020/2/6,Louisiana,20,3,0,77,0
2020/2/6,Maine,12,2,0,86,0
2020/2/6,Maryland,14,1,0,83,2
2020/2/6,Massachusetts,12,2,0,85,1
2020/2/6,Michigan,16,2,0,81,1
2020/2/6,Minnesota,9,1,0,89,1
2020/2/6,Mississippi,19,0,0,79,2
2020/2/6,Missouri,13,1,0,84,2
2020/2/6,Montana,10,3,0,84,3
2020/2/6,Nebraska,11,1,0,87,1
2020/2/6,Nevada,12,3,0,81,4
2020/2/6,New Hampshire,12,3,0,82,3
2020/2/6,New Jersey,13,2,0,84,1
2020/2/6,New Mexico,11,1,0,88,0
2020/2/6,New York,15,2,0,82,1
2020/2/6,North Carolina,16,3,0,80,1
2020/2/6,North Dakota,8,4,0,88,0
2020/2/6,Ohio,15,2,0,83,0
2020/2/6,Oklahoma,15,2,0,82,1
2020/2/6,Oregon,12,1,0,86,1
2020/2/6,Pennsylvania,13,1,0,86,0
2020/2/6,Rhode Island,16,2,0,80,2
2020/2/6,South Carolina,16,3,0,80,1
2020/2/6,South Dakota,16,3,0,81,0
2020/2/6,Tennessee,12,2,0,84,2
2020/2/6,Texas,16,2,0,81,1
2020/2/6,Utah,12,2,0,85,1
2020/2/6,Vermont,15,0,0,80,5
2020/2/6,Virginia,15,3,0,82,0
2020/2/6,Washington,13,1,0,85,1
2020/2/6,West Virginia,17,4,0,78,1
2020/2/6,Wisconsin,8,1,0,90,1
2020/2/6,Wyoming,14,0,0,81,5
2020/2/7,Alabama,18,2,0,79,1
2020/2/7,Alaska,9,0,0,91,0
2020/2/7,Arizona,15,3,0,82,0
2020/2/7,Arkansas,20,3,0,76,1
2020/2/7,California,15,4,0,81,0
2020/2/7,Colorado,12,3,0,85,0
2020/2/7,Connecticut,16,2,0,82,0
2020/2/7,Delaware,14,3,0,83,0
2020/2/7,District of Columbia,16,4,0,78,2
2020/2/7,Florida,14,1,0,84,1
2020/2/7,Georgia,13,3,0,83,1
2020/2/7,Hawaii,13,2,0,84,1
2020/2/7,Idaho,13,3,0,84,0
2020/2/7,Illinois,14,2,0,83,1
2020/2/7,Indiana,14,3,0,83,0
2020/2/7,Iowa,12,2,0,86,0
2020/2/7,Kansas,16,4,0,79,1
2020/2/7,Kentucky,17,3,0,79,1
2020/2/7,Louisiana,21,4,0,75,0
2020/2/7,Maine,11,2,0,85,2
2020/2/7,Maryland,13,4,0,82,1
2020/2/7,Massachusetts,14,3,0,82,1
2020/2/7,Michigan,17,4,0,79,0
2020/2/7,Minnesota,13,1,0,86,0
2020/2/7,Mississippi,19,4,0,77,0
2020/2/7,Missouri,13,1,0,86,0
2020/2/7,Montana,5,6,0,89,0
2020/2/7,Nebraska,10,4,0,86,0
2020/2/7,Nevada,15,1,0,83,1
2020/2/7,New Hampshire,10,6,0,84,0
2020/2/7,New Jersey,14,2,0,84,0
2020/2/7,New Mexico,16,6,0,77,1
2020/2/7,New York,18,3,0,78,1
2020/2/7,North Carolina,15,2,0,83,0
2020/2/7,North Dakota,15,0,0,76,9
2020/2/7,Ohio,13,3,0,83,1
2020/2/7,Oklahoma,17,6,0,77,0
2020/2/7,Oregon,9,2,0,89,0
2020/2/7,Pennsylvania,14,2,0,84,0
2020/2/7,Rhode Island,17,4,0,75,4
2020/2/7,South Carolina,16,3,0,79,2
2020/2/7,South Dakota,10,4,0,86,0
2020/2/7,Tennessee,16,2,0,82,0
2020/2/7,Texas,14,2,0,83,1
2020/2/7,Utah,10,2,0,88,0
2020/2/7,Vermont,14,0,0,86,0
2020/2/7,Virginia,15,2,0,83,0
2020/2/7,Washington,16,1,0,83,0
2020/2/7,West Virginia,12,2,0,84,2
2020/2/7,Wisconsin,9,1,0,89,1
2020/2/7,Wyoming,7,6,0,87,0
2020/2/8,Alabama,20,4,0,75,1
2020/2/8,Alaska,15,0,0,78,7
2020/2/8,Arizona,16,3,0,81,0
2020/2/8,Arkansas,18,3,0,76,3
2020/2/8,California,16,4,0,80,0
2020/2/8,Colorado,19,3,0,78,0
2020/2/8,Connecticut,19,3,0,78,0
2020/2/8,Delaware,18,0,0,79,3
2020/2/8,District of Columbia,15,3,0,79,3
2020/2/8,Florida,15,2,0,82,1
2020/2/8,Georgia,18,3,0,78,1
2020/2/8,Hawaii,12,4,0,82,2
2020/2/8,Idaho,10,0,0,89,1
2020/2/8,Illinois,18,2,0,79,1
2020/2/8,Indiana,18,5,0,77,0
2020/2/8,Iowa,12,2,0,85,1
2020/2/8,Kansas,17,7,0,75,1
2020/2/8,Kentucky,15,1,0,83,1
2020/2/8,Louisiana,26,5,0,68,1
2020/2/8,Maine,17,5,0,76,2
2020/2/8,Maryland,19,4,0,76,1
2020/2/8,Massachusetts,18,5,0,77,0
2020/2/8,Michigan,15,3,0,82,0
2020/2/8,Minnesota,12,3,0,84,1
2020/2/8,Mississippi,19,5,0,76,0
2020/2/8,Missouri,19,1,0,80,0
2020/2/8,Montana,16,0,0,80,4
2020/2/8,Nebraska,15,2,0,82,1
2020/2/8,Nevada,19,3,0,78,0
2020/2/8,New Hampshire,20,3,0,77,0
2020/2/8,New Jersey,14,2,0,83,1
2020/2/8,New Mexico,15,3,0,82,0
2020/2/8,New York,20,3,0,76,1
2020/2/8,North Carolina,14,2,0,84,0
2020/2/8,North Dakota,12,12,0,76,0
2020/2/8,Ohio,16,3,0,80,1
2020/2/8,Oklahoma,21,4,0,75,0
2020/2/8,Oregon,15,3,0,81,1
2020/2/8,Pennsylvania,19,3,0,78,0
2020/2/8,Rhode Island,15,6,0,77,2
2020/2/8,South Carolina,17,2,0,79,2
2020/2/8,South Dakota,11,7,0,82,0
2020/2/8,Tennessee,16,3,0,80,1
2020/2/8,Texas,17,2,0,81,0
2020/2/8,Utah,15,2,0,83,0
2020/2/8,Vermont,18,4,0,78,0
2020/2/8,Virginia,14,4,0,82,0
2020/2/8,Washington,17,3,0,80,0
2020/2/8,West Virginia,17,0,0,81,2
2020/2/8,Wisconsin,15,2,0,82,1
2020/2/8,Wyoming,18,0,0,82,0
2020/2/9,Alabama,19,2,0,77,2
2020/2/9,Alaska,4,4,0,92,0
2020/2/9,Arizona,15,2,0,83,0
2020/2/9,Arkansas,18,4,0,75,3
2020/2/9,California,17,3,0,79,1
2020/2/9,Colorado,13,3,0,84,0
2020/2/9,Connecticut,19,5,0,75,1
2020/2/9,Delaware,8,12,0,77,3
2020/2/9,District of Columbia,16,3,0,81,0
2020/2/9,Florida,17,3,0,80,0
2020/2/9,Georgia,21,2,0,77,0
2020/2/9,Hawaii,8,4,0,86,2
2020/2/9,Idaho,11,2,0,87,0
2020/2/9,Illinois,14,3,0,82,1
2020/2/9,Indiana,17,3,0,80,0
2020/2/9,Iowa,11,2,0,86,1
2020/2/9,Kansas,15,3,0,80,2
2020/2/9,Kentucky,14,1,0,85,0
2020/2/9,Louisiana,20,4,0,74,2
2020/2/9,Maine,20,0,0,76,4
2020/2/9,Maryland,20,3,0,76,1
2020/2/9,Massachusetts,18,3,0,79,0
2020/2/9,Michigan,14,3,0,82,1
2020/2/9,Minnesota,11,3,0,85,1
2020/2/9,Mississippi,15,2,0,83,0
2020/2/9,Missouri,15,3,0,81,1
2020/2/9,Montana,15,2,0,83,0
2020/2/9,Nebraska,14,3,0,82,1
2020/2/9,Nevada,16,2,0,82,0
2020/2/9,New Hampshire,17,4,0,78,1
2020/2/9,New Jersey,16,2,0,81,1
2020/2/9,New Mexico,12,2,0,85,1
2020/2/9,New York,17,3,0,79,1
2020/2/9,North Carolina,14,1,0,84,1
2020/2/9,North Dakota,15,4,0,81,0
2020/2/9,Ohio,17,2,0,80,1
2020/2/9,Oklahoma,20,1,0,77,2
2020/2/9,Oregon,14,3,0,83,0
2020/2/9,Pennsylvania,18,2,0,79,1
2020/2/9,Rhode Island,20,2,0,76,2
2020/2/9,South Carolina,15,2,0,83,0
2020/2/9,South Dakota,16,4,0,76,4
2020/2/9,Tennessee,18,2,0,79,1
2020/2/9,Texas,15,2,0,82,1
2020/2/9,Utah,13,4,0,83,0
2020/2/9,Vermont,16,0,0,84,0
2020/2/9,Virginia,15,2,0,82,1
2020/2/9,Washington,16,2,0,81,1
2020/2/9,West Virginia,20,2,0,78,0
2020/2/9,Wisconsin,13,2,0,84,1
2020/2/9,Wyoming,13,6,0,81,0
2020/2/10,Alabama,16,2,0,80,2
2020/2/10,Alaska,7,0,0,89,4
2020/2/10,Arizona,14,1,0,84,1
2020/2/10,Arkansas,14,6,1,78,1
2020/2/10,California,15,3,0,81,1
2020/2/10,Colorado,13,1,1,84,1
2020/2/10,Connecticut,16,3,0,79,2
2020/2/10,Delaware,7,4,0,89,0
2020/2/10,District of Columbia,17,3,0,79,1
2020/2/10,Florida,15,2,0,82,1
2020/2/10,Georgia,16,1,0,83,0
2020/2/10,Hawaii,13,5,0,81,1
2020/2/10,Idaho,13,3,0,84,0
2020/2/10,Illinois,14,2,0,83,1
2020/2/10,Indiana,16,1,0,82,1
2020/2/10,Iowa,11,4,0,85,0
2020/2/10,Kansas,15,2,0,82,1
2020/2/10,Kentucky,15,3,0,81,1
2020/2/10,Louisiana,14,2,0,84,0
2020/2/10,Maine,12,1,0,85,2
2020/2/10,Maryland,15,4,0,80,1
2020/2/10,Massachusetts,15,3,0,82,0
2020/2/10,Michigan,14,2,0,82,2
2020/2/10,Minnesota,13,2,0,84,1
2020/2/10,Mississippi,13,3,0,84,0
2020/2/10,Missouri,12,3,0,84,1
2020/2/10,Montana,10,1,0,87,2
2020/2/10,Nebraska,8,0,0,89,3
2020/2/10,Nevada,14,4,0,81,1
2020/2/10,New Hampshire,17,5,0,75,3
2020/2/10,New Jersey,16,2,0,82,0
2020/2/10,New Mexico,14,2,0,83,1
2020/2/10,New York,17,3,0,80,0
2020/2/10,North Carolina,14,2,0,84,0
2020/2/10,North Dakota,6,4,0,90,0
2020/2/10,Ohio,17,3,0,79,1
2020/2/10,Oklahoma,10,3,0,84,3
2020/2/10,Oregon,11,2,1,85,1
2020/2/10,Pennsylvania,16,2,0,82,0
2020/2/10,Rhode Island,18,2,0,78,2
2020/2/10,South Carolina,19,2,1,78,0
2020/2/10,South Dakota,25,4,0,71,0
2020/2/10,Tennessee,15,3,0,81,1
2020/2/10,Texas,17,3,0,80,0
2020/2/10,Utah,17,3,0,80,0
2020/2/10,Vermont,22,10,0,68,0
2020/2/10,Virginia,14,2,0,83,1
2020/2/10,Washington,14,3,0,82,1
2020/2/10,West Virginia,16,0,0,82,2
2020/2/10,Wisconsin,12,2,0,86,0
2020/2/10,Wyoming,12,4,0,84,0
2020/2/11,Alabama,14,3,0,83,0
2020/2/11,Alaska,16,0,0,84,0
2020/2/11,Arizona,16,3,0,80,1
2020/2/11,Arkansas,17,2,3,76,2
2020/2/11,California,16,3,0,80,1
2020/2/11,Colorado,17,3,0,80,0
2020/2/11,Connecticut,13,5,2,79,1
2020/2/11,Delaware,16,3,3,78,0
2020/2/11,District of Columbia,9,0,1,88,2
2020/2/11,Florida,16,2,0,81,1
2020/2/11,Georgia,16,3,0,81,0
2020/2/11,Hawaii,13,4,1,82,0
2020/2/11,Idaho,13,5,1,81,0
2020/2/11,Illinois,18,4,0,77,1
2020/2/11,Indiana,16,2,1,80,1
2020/2/11,Iowa,11,1,2,86,0
2020/2/11,Kansas,15,1,0,83,1
2020/2/11,Kentucky,20,1,1,77,1
2020/2/11,Louisiana,17,5,1,76,1
2020/2/11,Maine,15,4,1,79,1
2020/2/11,Maryland,18,2,1,78,1
2020/2/11,Massachusetts,17,2,1,80,0
2020/2/11,Michigan,15,1,0,84,0
2020/2/11,Minnesota,13,2,1,84,0
2020/2/11,Mississippi,18,3,2,77,0
2020/2/11,Missouri,17,4,0,79,0
2020/2/11,Montana,9,2,0,88,1
2020/2/11,Nebraska,10,2,1,85,2
2020/2/11,Nevada,18,3,0,78,1
2020/2/11,New Hampshire,22,10,0,66,2
2020/2/11,New Jersey,17,2,0,81,0
2020/2/11,New Mexico,14,5,1,80,0
2020/2/11,New York,17,4,0,78,1
2020/2/11,North Carolina,16,2,0,81,1
2020/2/11,North Dakota,7,0,0,93,0
2020/2/11,Ohio,18,3,0,78,1
2020/2/11,Oklahoma,16,4,1,78,1
2020/2/11,Oregon,13,1,1,83,2
2020/2/11,Pennsylvania,17,2,0,81,0
2020/2/11,Rhode Island,21,6,0,73,0
2020/2/11,South Carolina,16,1,1,80,2
2020/2/11,South Dakota,13,4,0,83,0
2020/2/11,Tennessee,18,2,1,79,0
2020/2/11,Texas,17,3,0,79,1
2020/2/11,Utah,16,2,0,80,2
2020/2/11,Vermont,8,4,0,84,4
2020/2/11,Virginia,16,2,0,81,1
2020/2/11,Washington,12,2,0,86,0
2020/2/11,West Virginia,10,0,2,85,3
2020/2/11,Wisconsin,13,2,1,83,1
2020/2/11,Wyoming,17,0,0,83,0
2020/2/12,Alabama,20,2,0,77,1
2020/2/12,Alaska,8,4,0,84,4
2020/2/12,Arizona,18,2,1,78,1
2020/2/12,Arkansas,20,4,1,74,1
2020/2/12,California,16,3,1,79,1
2020/2/12,Colorado,17,3,1,79,0
2020/2/12,Connecticut,20,4,0,74,2
2020/2/12,Delaware,11,3,0,86,0
2020/2/12,District of Columbia,11,5,2,81,1
2020/2/12,Florida,18,3,0,78,1
2020/2/12,Georgia,16,3,1,80,0
2020/2/12,Hawaii,13,3,0,82,2
2020/2/12,Idaho,13,3,0,84,0
2020/2/12,Illinois,18,2,0,79,1
2020/2/12,Indiana,17,2,1,77,3
2020/2/12,Iowa,13,5,1,80,1
2020/2/12,Kansas,15,2,1,80,2
2020/2/12,Kentucky,20,4,0,74,2
2020/2/12,Louisiana,18,4,0,77,1
2020/2/12,Maine,18,3,0,77,2
2020/2/12,Maryland,19,3,0,77,1
2020/2/12,Massachusetts,17,3,1,79,0
2020/2/12,Michigan,14,2,0,83,1
2020/2/12,Minnesota,15,2,2,81,0
2020/2/12,Mississippi,17,2,5,76,0
2020/2/12,Missouri,16,4,1,78,1
2020/2/12,Montana,14,0,0,84,2
2020/2/12,Nebraska,15,4,1,80,0
2020/2/12,Nevada,17,4,1,78,0
2020/2/12,New Hampshire,11,6,2,77,4
2020/2/12,New Jersey,16,3,1,80,0
2020/2/12,New Mexico,13,1,3,82,1
2020/2/12,New York,17,3,1,78,1
2020/2/12,North Carolina,16,2,0,81,1
2020/2/12,North Dakota,4,3,0,93,0
2020/2/12,Ohio,19,2,1,77,1
2020/2/12,Oklahoma,16,5,2,76,1
2020/2/12,Oregon,15,2,1,82,0
2020/2/12,Pennsylvania,19,3,1,76,1
2020/2/12,Rhode Island,21,2,2,73,2
2020/2/12,South Carolina,16,2,1,79,2
2020/2/12,South Dakota,9,4,4,83,0
2020/2/12,Tennessee,13,3,0,83,1
2020/2/12,Texas,14,3,0,82,1
2020/2/12,Utah,16,2,1,81,0
2020/2/12,Vermont,21,8,0,67,4
2020/2/12,Virginia,19,3,0,77,1
2020/2/12,Washington,14,2,1,83,0
2020/2/12,West Virginia,15,5,2,74,4
2020/2/12,Wisconsin,13,3,1,83,0
2020/2/12,Wyoming,7,0,0,93,0
2020/2/13,Alabama,19,4,1,75,1
2020/2/13,Alaska,7,0,0,93,0
2020/2/13,Arizona,17,2,1,80,0
2020/2/13,Arkansas,16,2,1,81,0
2020/2/13,California,17,3,1,78,1
2020/2/13,Colorado,20,0,1,79,0
2020/2/13,Connecticut,18,4,1,76,1
2020/2/13,Delaware,23,5,2,70,0
2020/2/13,District of Columbia,12,2,5,79,2
2020/2/13,Florida,17,4,1,78,0
2020/2/13,Georgia,18,3,1,78,0
2020/2/13,Hawaii,11,3,2,83,1
2020/2/13,Idaho,13,1,0,83,3
2020/2/13,Illinois,17,3,0,79,1
2020/2/13,Indiana,18,3,0,78,1
2020/2/13,Iowa,11,3,0,85,1
2020/2/13,Kansas,21,2,1,73,3
2020/2/13,Kentucky,16,3,1,79,1
2020/2/13,Louisiana,21,2,0,76,1
2020/2/13,Maine,19,7,0,72,2
2020/2/13,Maryland,19,4,0,77,0
2020/2/13,Massachusetts,16,3,0,80,1
