Mortality_Rate,level_mr,Residents_Aged_60_plus_Per_Each_ICU_Bed,mask,face_mask,covid_19,coronavirus,sanitizer,Air_value_avg_perday,level_ICU_per_60,level_trends_mask,level_trends_face_mask,level_trends_covid_19,level_trends_coronavirus,level_trends_sanitizer,level_air_avg
0.0,1,1362.41015625,4,0,3,87,6,32.75,3,1,1,1,3,3,2
0.0,1,1068.7116402116400,4,0,2,88,6,41.333333333333300,3,1,1,1,3,3,2
0.0,1,1110.0942684766200,4,0,2,88,6,43.0,3,1,1,1,3,3,2
0.0,1,919.3227404044570,4,0,2,88,6,39.75,2,1,1,1,3,3,2
0.0,1,973.5807002561910,4,0,2,89,5,50.0,2,1,1,1,3,3,3
0.0,1,746.1941747572820,4,0,0,90,6,51.833333333333300,1,1,1,1,3,3,3
0.0,1,706.4819915254240,3,0,2,90,5,41.0,1,1,1,1,3,3,2
0.0,1,1518.0969696969700,3,1,1,89,6,27.285714285714300,3,1,1,1,3,3,1
0.0,1,889.4522727272730,3,0,2,88,7,29.5,2,1,1,1,3,3,1
0.0,1,654.8088888888890,5,1,2,86,6,34.833333333333300,1,1,1,1,3,3,2
0.0,1,1291.6198347107400,3,0,3,89,5,44.0,3,1,1,1,3,3,2
0.0,1,1038.7469813391900,3,0,1,89,7,37.5,3,1,1,1,3,3,2
0.0,1,1352.2794117647100,4,1,2,87,6,34.375,3,1,1,1,3,3,2
0.0,1,1063.1409412955500,3,1,1,88,7,33.5,3,1,1,1,3,3,2
0.0,1,949.8581050740910,4,1,1,88,6,40.125,2,1,1,1,3,3,2
0.0,1,635.5252100840340,5,0,1,87,7,23.0,1,1,1,1,3,3,1
0.0,1,782.666566083283,4,0,2,90,4,32.7,2,1,1,1,3,3,2
0.0,1,752.1231203007520,4,1,2,87,6,40.1,2,1,1,1,3,3,2
0.0,1,1409.608497723820,2,0,3,90,5,24.923076923076900,3,1,1,1,3,3,1
0.0,1,955.2079520353420,3,1,1,88,7,39.43478260869570,2,1,1,1,3,3,2
0.0,1,906.0342857142860,3,0,2,88,7,42.0,2,1,1,1,3,3,2
0.0,1,1226.2894736842100,4,1,0,88,7,30.285714285714300,3,1,1,1,3,3,1
0.0,1,642.6704391127210,4,0,1,89,6,36.666666666666700,1,1,1,1,3,3,2
0.0,1,745.0335537990000,4,1,1,88,6,35.0,1,1,1,1,3,3,2
0.0,1,783.153982300885,4,0,2,90,4,43.0,2,1,1,1,3,3,2
0.0,1,1661.5851063829800,2,0,3,90,5,44.4,3,1,1,1,3,3,2
0.0,1,1018.9703748488500,4,1,1,88,6,35.0,3,1,1,1,3,3,2
0.14754098360655700,2,1165.003162055340,3,0,3,89,5,22.285714285714300,3,1,1,1,3,3,1
0.0,1,718.6830015313940,3,0,1,90,6,38.666666666666700,1,1,1,1,3,3,2
0.0,1,1093.3899913718700,4,0,1,88,7,40.1578947368421,3,1,1,1,3,3,2
0.0,1,1211.6078431372500,3,1,2,90,4,39.75,3,1,1,1,3,3,2
0.0,1,695.1239399869540,3,1,2,89,5,44.6,1,1,1,1,3,3,2
0.0,1,983.5882352941180,6,1,4,87,2,13.333333333333300,2,1,1,2,3,2,1
0.0,1,963.879409878127,3,1,2,88,6,34.3,2,1,1,1,3,3,2
0.0,1,895.5628415300550,3,0,2,90,5,29.714285714285700,2,1,1,1,3,3,1
0.009900990099009900,1,993.7720087217230,4,0,2,87,7,35.58064516129030,2,1,1,1,3,3,2
0.0,1,645.7082028804010,2,0,2,91,5,29.5,1,1,1,1,3,3,1
0.0,1,1195.1706231454000,3,0,2,89,6,42.0,3,1,1,1,3,3,2
0.0,1,1186.731182795700,2,0,1,91,6,45.0,3,1,1,1,3,3,2
0.15384615384615400,2,927.9321912919340,4,0,1,88,7,40.0,2,1,1,1,3,3,2
0.0,1,742.884370015949,3,0,2,90,5,38.0,1,1,1,1,3,3,2
0.0,1,1626.2587064676600,5,2,3,82,8,22.666666666666700,3,1,1,1,2,3,1
0.0,1,1089.6433121019100,5,0,2,88,5,20.7,3,1,1,1,3,3,1
0.0,1,831.6262722646310,3,0,2,89,6,37.333333333333300,2,1,1,1,3,3,2
0.0,1,735.7436861902200,3,0,2,90,5,31.444444444444400,1,1,1,1,3,3,1
0.0,1,1281.056880733950,2,0,2,90,6,38.5,3,1,1,1,3,3,2
0.0,1,782.8057366362450,3,1,2,88,6,35.25,2,1,1,1,3,3,2
0.0,1,680.9985632183910,3,0,1,90,6,40.375,1,1,1,1,3,3,2
0.0,1,726.7866563227310,3,0,2,90,5,39.0,1,1,1,1,3,3,2
0.0,1,1362.41015625,3,0,4,87,6,33.0,3,1,1,2,3,3,2
0.0,1,1068.7116402116400,2,0,2,90,6,45.666666666666700,3,1,1,1,3,3,2
0.0,1,1110.0942684766200,2,0,3,90,5,41.833333333333300,3,1,1,1,3,3,2
0.0,1,919.3227404044570,3,0,2,90,5,40.6875,2,1,1,1,3,3,2
0.0,1,973.5807002561910,2,0,3,89,6,34.75,2,1,1,1,3,3,2
0.0,1,746.1941747572820,2,0,1,91,6,40.333333333333300,1,1,1,1,3,3,2
0.0,1,706.4819915254240,3,0,2,90,5,31.857142857142900,1,1,1,1,3,3,1
0.0,1,1518.0969696969700,2,0,0,93,5,24.142857142857100,3,1,1,1,3,3,1
0.0,1,889.4522727272730,3,1,2,88,6,21.0,2,1,1,1,3,3,1
0.0,1,654.8088888888890,4,1,2,87,6,38.333333333333300,1,1,1,1,3,3,2
0.0,1,1291.6198347107400,2,1,2,90,5,47.8,3,1,1,1,3,3,2
0.0,1,1038.7469813391900,3,0,1,90,6,43.5,3,1,1,1,3,3,2
0.0,1,1352.2794117647100,3,0,2,89,6,37.375,3,1,1,1,3,3,2
0.0,1,1063.1409412955500,3,0,1,89,7,38.0,3,1,1,1,3,3,2
0.0,1,949.8581050740910,3,0,1,90,6,42.25,2,1,1,1,3,3,2
0.0,1,635.5252100840340,5,0,2,88,5,38.75,1,1,1,1,3,3,2
0.0,1,782.666566083283,2,0,2,92,4,36.65,2,1,1,1,3,3,2
0.0,1,752.1231203007520,4,0,2,87,7,26.0,2,1,1,1,3,3,1
0.0,1,1409.608497723820,3,0,3,89,5,26.0,3,1,1,1,3,3,1
0.0,1,955.2079520353420,2,0,2,90,6,46.17391304347830,2,1,1,1,3,3,2
0.0,1,906.0342857142860,3,0,1,90,6,39.75,2,1,1,1,3,3,2
0.0,1,1226.2894736842100,3,1,2,90,4,24.0,3,1,1,1,3,3,1
0.0,1,642.6704391127210,3,0,2,89,6,36.888888888888900,1,1,1,1,3,3,2
0.0,1,745.0335537990000,4,0,2,88,6,30.73913043478260,1,1,1,1,3,3,1
0.0,1,783.153982300885,3,0,2,89,6,40.714285714285700,2,1,1,1,3,3,2
0.0,1,1661.5851063829800,1,0,4,90,5,48.4,3,1,1,2,3,3,3
0.0,1,1018.9703748488500,3,0,2,89,6,38.0,3,1,1,1,3,3,2
0.1557377049180330,2,1165.003162055340,3,0,3,89,5,27.714285714285700,3,1,1,1,3,3,1
0.0,1,718.6830015313940,4,0,2,89,5,43.666666666666700,1,1,1,1,3,3,2
0.0,1,1093.3899913718700,4,0,2,89,5,33.89473684210530,3,1,1,1,3,3,2
0.0,1,1211.6078431372500,2,0,3,89,6,40.875,3,1,1,1,3,3,2
0.0,1,695.1239399869540,3,0,2,89,6,38.6,1,1,1,1,3,3,2
0.0,1,983.5882352941180,7,4,1,86,2,19.0,2,2,2,1,3,2,1
0.0,1,963.879409878127,3,0,2,89,6,27.2,2,1,1,1,3,3,1
0.0,1,895.5628415300550,3,0,2,91,4,30.0,2,1,1,1,3,3,1
0.013888888888888900,2,993.7720087217230,4,0,2,87,7,33.38709677419360,2,1,1,1,3,3,2
0.0,1,645.7082028804010,2,0,3,91,4,31.5,1,1,1,1,3,3,1
0.0,1,1195.1706231454000,2,0,2,90,6,49.666666666666700,3,1,1,1,3,3,3
0.0,1,1186.731182795700,2,0,1,91,6,38.5,3,1,1,1,3,3,2
0.13333333333333300,2,927.9321912919340,3,0,2,89,6,43.45,2,1,1,1,3,3,2
0.0,1,742.884370015949,3,0,2,89,6,33.07142857142860,1,1,1,1,3,3,2
0.0,1,1626.2587064676600,4,1,3,86,6,18.333333333333300,3,1,1,1,3,3,1
0.0,1,1089.6433121019100,2,0,3,90,5,24.9,3,1,1,1,3,3,1
0.0,1,831.6262722646310,3,0,2,90,5,38.416666666666700,2,1,1,1,3,3,2
0.0,1,735.7436861902200,2,0,2,91,5,30.5,1,1,1,1,3,3,1
0.0,1,1281.056880733950,2,0,3,90,5,40.375,3,1,1,1,3,3,2
0.0,1,782.8057366362450,2,0,2,90,6,45.0,2,1,1,1,3,3,2
0.0,1,680.9985632183910,2,0,3,89,6,32.625,1,1,1,1,3,3,2
0.0,1,726.7866563227310,3,0,1,90,6,37.0,1,1,1,1,3,3,2
0.0,1,1362.41015625,2,0,3,92,3,31.25,3,1,1,1,3,3,1
0.0,1,1068.7116402116400,3,0,2,90,5,38.0,3,1,1,1,3,3,2
0.0,1,1110.0942684766200,2,0,3,90,5,48.333333333333300,3,1,1,1,3,3,3
0.0,1,919.3227404044570,2,0,2,91,5,29.875,2,1,1,1,3,3,1
0.0,1,973.5807002561910,2,0,3,91,4,29.375,2,1,1,1,3,3,1
0.0,1,746.1941747572820,3,1,2,88,6,34.5,1,1,1,1,3,3,2
0.0,1,706.4819915254240,3,0,3,88,6,31.0,1,1,1,1,3,3,1
0.0,1,1518.0969696969700,3,0,1,92,4,26.285714285714300,3,1,1,1,3,3,1
0.0,1,889.4522727272730,3,0,2,90,5,19.5,2,1,1,1,3,3,1
0.0,1,654.8088888888890,4,1,1,88,6,37.0,1,1,1,1,3,3,2
0.0,1,1291.6198347107400,3,0,3,89,5,42.0,3,1,1,1,3,3,2
0.06666666666666670,2,1038.7469813391900,2,0,1,91,6,39.5,3,1,1,1,3,3,2
0.0,1,1352.2794117647100,2,0,3,90,5,28.875,3,1,1,1,3,3,1
0.0,1,1063.1409412955500,3,0,1,90,6,32.4,3,1,1,1,3,3,2
0.0,1,949.8581050740910,3,0,2,90,5,36.875,2,1,1,1,3,3,2
0.0,1,635.5252100840340,1,0,3,90,6,29.0,1,1,1,1,3,3,1
0.0,1,782.666566083283,2,0,2,91,5,28.95,2,1,1,1,3,3,1
0.0,1,752.1231203007520,3,0,2,89,6,29.9,2,1,1,1,3,3,1
0.0,1,1409.608497723820,3,0,3,89,5,29.923076923076900,3,1,1,1,3,3,1
0.0,1,955.2079520353420,2,0,2,90,6,36.43478260869570,2,1,1,1,3,3,2
0.0,1,906.0342857142860,3,0,3,89,5,32.5,2,1,1,1,3,3,2
0.0,1,1226.2894736842100,1,0,3,92,4,26.714285714285700,3,1,1,1,3,3,1
0.0,1,642.6704391127210,2,0,2,90,6,26.77777777777780,1,1,1,1,3,3,1
0.0,1,745.0335537990000,3,0,2,89,6,36.391304347826100,1,1,1,1,3,3,2
0.0,1,783.153982300885,2,0,3,91,4,40.42857142857140,2,1,1,1,3,3,2
0.0,1,1661.5851063829800,1,1,5,87,6,41.6,3,1,1,3,3,3,2
0.0,1,1018.9703748488500,3,0,2,90,5,30.857142857142900,3,1,1,1,3,3,1
0.1377245508982040,2,1165.003162055340,2,0,4,89,5,26.428571428571400,3,1,1,2,3,3,1
0.0,1,718.6830015313940,4,1,1,88,6,31.833333333333300,1,1,1,1,3,3,1
0.0,1,1093.3899913718700,2,0,2,91,5,25.894736842105300,3,1,1,1,3,3,1
0.0,1,1211.6078431372500,2,0,4,91,3,40.875,3,1,1,2,3,3,2
0.0,1,695.1239399869540,2,0,2,92,4,34.6,1,1,1,1,3,3,2
0.0,1,983.5882352941180,1,0,5,92,2,24.0,2,1,1,3,3,2,1
0.0,1,963.879409878127,2,0,2,91,5,21.4,2,1,1,1,3,3,1
0.0,1,895.5628415300550,2,0,2,92,4,20.571428571428600,2,1,1,1,3,3,1
0.02247191011235960,2,993.7720087217230,3,0,2,89,6,38.12903225806450,2,1,1,1,3,3,2
0.0,1,645.7082028804010,2,0,3,92,3,27.3,1,1,1,1,3,3,1
0.0,1,1195.1706231454000,2,0,3,90,5,37.333333333333300,3,1,1,1,3,3,2
0.0,1,1186.731182795700,2,0,1,92,5,33.0,3,1,1,1,3,3,2
0.08333333333333330,2,927.9321912919340,2,0,1,92,5,39.45,2,1,1,1,3,3,2
0.0,1,742.884370015949,2,0,2,91,5,30.571428571428600,1,1,1,1,3,3,1
0.0,1,1626.2587064676600,4,1,3,87,5,16.333333333333300,3,1,1,1,3,3,1
0.0,1,1089.6433121019100,1,0,3,93,3,23.2,3,1,1,1,3,3,1
0.0,1,831.6262722646310,2,0,2,91,5,53.25,2,1,1,1,3,3,3
0.0,1,735.7436861902200,2,0,2,92,4,28.11111111111110,1,1,1,1,3,3,1
0.0,1,1281.056880733950,1,0,3,92,4,44.375,3,1,1,1,3,3,2
0.0,1,782.8057366362450,2,0,3,91,4,49.25,2,1,1,1,3,3,3
0.0,1,680.9985632183910,2,0,2,92,4,38.5,1,1,1,1,3,3,2
0.0,1,726.7866563227310,2,0,2,90,6,35.0,1,1,1,1,3,3,2
0.0,1,1362.41015625,1,0,3,93,3,29.5,3,1,1,1,3,3,1
0.0,1,1068.7116402116400,2,0,2,91,5,34.0,3,1,1,1,3,3,2
0.0,1,1110.0942684766200,2,0,2,91,5,38.166666666666700,3,1,1,1,3,3,2
0.0,1,919.3227404044570,2,0,2,91,5,34.8125,2,1,1,1,3,3,2
0.0,1,973.5807002561910,2,0,3,91,4,31.125,2,1,1,1,3,3,1
0.0,1,746.1941747572820,3,0,1,92,4,36.333333333333300,1,1,1,1,3,3,2
0.0,1,706.4819915254240,2,0,2,92,4,30.142857142857100,1,1,1,1,3,3,1
0.0,1,1518.0969696969700,2,0,3,92,3,22.142857142857100,3,1,1,1,3,3,1
0.0,1,889.4522727272730,2,0,3,90,5,20.5,2,1,1,1,3,3,1
0.0,1,654.8088888888890,3,1,1,91,4,33.166666666666700,1,1,1,1,3,3,2
0.0,1,1291.6198347107400,2,0,3,91,4,37.8,3,1,1,1,3,3,2
0.043478260869565200,2,1038.7469813391900,2,0,1,92,5,36.5,3,1,1,1,3,3,2
0.0,1,1352.2794117647100,2,0,2,92,4,25.0,3,1,1,1,3,3,1
0.0,1,1063.1409412955500,3,0,1,91,5,25.9,3,1,1,1,3,3,1
0.0,1,949.8581050740910,2,0,2,92,4,38.0,2,1,1,1,3,3,2
0.0,1,635.5252100840340,2,0,1,92,5,25.0,1,1,1,1,3,3,1
0.0,1,782.666566083283,2,0,2,92,4,28.75,2,1,1,1,3,3,1
0.0,1,752.1231203007520,2,0,2,92,4,32.0,2,1,1,1,3,3,1
0.0,1,1409.608497723820,2,0,3,91,4,24.384615384615400,3,1,1,1,3,3,1
0.0,1,955.2079520353420,1,0,2,92,5,35.21739130434780,2,1,1,1,3,3,2
0.0,1,906.0342857142860,2,0,2,92,4,34.625,2,1,1,1,3,3,2
0.125,2,1226.2894736842100,1,0,2,93,4,28.285714285714300,3,1,1,1,3,3,1
0.0,1,642.6704391127210,2,0,2,92,4,29.666666666666700,1,1,1,1,3,3,1
0.0,1,745.0335537990000,2,0,2,91,5,37.78260869565220,1,1,1,1,3,3,2
0.0,1,783.153982300885,1,0,3,92,4,35.285714285714300,2,1,1,1,3,3,2
0.0,1,1661.5851063829800,1,0,3,91,5,33.2,3,1,1,1,3,3,2
0.0,1,1018.9703748488500,2,0,2,91,5,29.714285714285700,3,1,1,1,3,3,1
0.0851063829787234,2,1165.003162055340,2,0,5,89,4,21.095238095238100,3,1,1,3,3,3,1
0.0,1,718.6830015313940,3,0,1,92,4,28.0,1,1,1,1,3,3,1
0.0,1,1093.3899913718700,1,0,2,92,5,33.1578947368421,3,1,1,1,3,3,2
0.0,1,1211.6078431372500,2,0,1,94,3,40.625,3,1,1,1,3,3,2
0.0,1,695.1239399869540,1,0,2,93,4,36.6,1,1,1,1,3,3,2
0.0,1,983.5882352941180,2,0,3,92,3,27.333333333333300,2,1,1,1,3,3,1
0.0,1,963.879409878127,2,0,2,91,5,27.3,2,1,1,1,3,3,1
0.0,1,895.5628415300550,2,0,2,93,3,26.428571428571400,2,1,1,1,3,3,1
0.01809954751131220,2,993.7720087217230,2,0,2,90,6,40.516129032258100,2,1,1,1,3,3,2
0.0,1,645.7082028804010,1,0,3,92,4,25.3,1,1,1,1,3,3,1
0.0,1,1195.1706231454000,1,0,2,92,5,37.5,3,1,1,1,3,3,2
0.0,1,1186.731182795700,1,1,3,91,4,39.0,3,1,1,1,3,3,2
0.06666666666666670,2,927.9321912919340,2,0,2,92,4,40.15,2,1,1,1,3,3,2
0.03225806451612900,2,742.884370015949,2,0,2,91,5,35.714285714285700,1,1,1,1,3,3,2
0.0,1,1626.2587064676600,3,1,3,88,5,18.333333333333300,3,1,1,1,3,3,1
0.0,1,1089.6433121019100,2,0,2,93,3,26.3,3,1,1,1,3,3,1
0.0,1,831.6262722646310,2,0,2,91,5,41.0,2,1,1,1,3,3,2
0.0,1,735.7436861902200,2,0,3,91,4,31.0,1,1,1,1,3,3,1
0.0,1,1281.056880733950,1,0,3,92,4,42.125,3,1,1,1,3,3,2
0.0,1,782.8057366362450,2,0,3,91,4,33.25,2,1,1,1,3,3,2
0.0,1,680.9985632183910,2,0,3,91,4,35.75,1,1,1,1,3,3,2
0.0,1,726.7866563227310,2,0,2,91,5,35.42857142857140,1,1,1,1,3,3,2
0.0,1,1362.41015625,2,0,2,93,3,27.75,3,1,1,1,3,3,1
0.0,1,1068.7116402116400,2,0,3,91,4,45.333333333333300,3,1,1,1,3,3,2
0.0,1,1110.0942684766200,2,0,2,91,5,38.333333333333300,3,1,1,1,3,3,2
0.0,1,919.3227404044570,2,0,2,91,5,39.0625,2,1,1,1,3,3,2
0.0,1,973.5807002561910,1,0,3,92,4,36.75,2,1,1,1,3,3,2
0.0,1,746.1941747572820,2,0,2,91,5,35.0,1,1,1,1,3,3,2
0.0,1,706.4819915254240,2,0,2,92,4,29.285714285714300,1,1,1,1,3,3,1
0.0,1,1518.0969696969700,1,0,3,93,3,24.714285714285700,3,1,1,1,3,3,1
0.0,1,889.4522727272730,2,0,3,89,6,19.0,2,1,1,1,3,3,1
0.0,1,654.8088888888890,2,0,1,92,5,34.833333333333300,1,1,1,1,3,3,2
0.0,1,1291.6198347107400,2,0,3,90,5,35.4,3,1,1,1,3,3,2
0.034482758620689700,2,1038.7469813391900,2,0,2,92,4,38.25,3,1,1,1,3,3,2
0.0,1,1352.2794117647100,1,0,3,92,4,29.375,3,1,1,1,3,3,1
0.0,1,1063.1409412955500,3,0,2,91,4,28.0,3,1,1,1,3,3,1
0.0,1,949.8581050740910,2,0,2,92,4,42.625,2,1,1,1,3,3,2
0.0,1,635.5252100840340,1,0,2,94,3,26.25,1,1,1,1,3,3,1
0.0,1,782.666566083283,2,0,2,92,4,32.35,2,1,1,1,3,3,2
0.0,1,752.1231203007520,1,0,3,92,4,34.1,2,1,1,1,3,3,2
0.0,1,1409.608497723820,2,0,4,90,4,25.153846153846200,3,1,1,2,3,3,1
0.0,1,955.2079520353420,2,0,2,92,4,42.869565217391300,2,1,1,1,3,3,2
0.0,1,906.0342857142860,1,0,2,92,5,38.75,2,1,1,1,3,3,2
0.14285714285714300,2,1226.2894736842100,1,0,4,92,3,28.142857142857100,3,1,1,2,3,3,1
0.0,1,642.6704391127210,2,0,2,92,4,30.22222222222220,1,1,1,1,3,3,1
0.0,1,745.0335537990000,2,0,2,91,5,36.30434782608700,1,1,1,1,3,3,2
0.0,1,783.153982300885,1,0,4,92,3,40.714285714285700,2,1,1,2,3,3,2
0.0,1,1661.5851063829800,1,0,5,90,4,36.0,3,1,1,3,3,3,2
0.0,1,1018.9703748488500,2,0,2,91,5,32.857142857142900,3,1,1,1,3,3,2
0.07013574660633480,2,1165.003162055340,2,0,4,90,4,24.904761904761900,3,1,1,2,3,3,1
0.0,1,718.6830015313940,1,0,2,94,3,39.166666666666700,1,1,1,1,3,3,2
0.0,1,1093.3899913718700,2,0,2,92,4,36.0,3,1,1,1,3,3,2
0.0,1,1211.6078431372500,1,0,1,95,3,41.75,3,1,1,1,3,3,2
0.0,1,695.1239399869540,2,0,2,92,4,32.5,1,1,1,1,3,3,2
0.0,1,983.5882352941180,2,0,5,90,3,32.666666666666700,2,1,1,3,3,3,2
0.0,1,963.879409878127,2,0,2,91,5,29.3,2,1,1,1,3,3,1
0.0,1,895.5628415300550,1,0,3,93,3,27.428571428571400,2,1,1,1,3,3,1
0.014234875444839900,2,993.7720087217230,3,0,2,89,6,41.12903225806450,2,1,1,1,3,3,2
0.013157894736842100,2,645.7082028804010,1,0,3,92,4,22.7,1,1,1,1,3,3,1
0.0,1,1195.1706231454000,2,0,2,91,5,39.166666666666700,3,1,1,1,3,3,2
0.0,1,1186.731182795700,2,0,3,91,4,41.0,3,1,1,1,3,3,2
0.04,2,927.9321912919340,2,0,2,91,5,40.65,2,1,1,1,3,3,2
0.023809523809523800,2,742.884370015949,3,0,2,90,5,32.5,1,1,1,1,3,3,2
0.0,1,1626.2587064676600,2,0,4,88,6,18.333333333333300,3,1,1,2,3,3,1
0.0,1,1089.6433121019100,1,0,3,94,2,26.9,3,1,1,1,3,2,1
0.0,1,831.6262722646310,2,0,3,90,5,34.833333333333300,2,1,1,1,3,3,2
0.0,1,735.7436861902200,2,0,3,91,4,29.666666666666700,1,1,1,1,3,3,1
0.0,1,1281.056880733950,2,0,3,91,4,27.875,3,1,1,1,3,3,1
0.16666666666666700,2,782.8057366362450,2,0,3,90,5,33.25,2,1,1,1,3,3,2
0.0,1,680.9985632183910,2,0,3,91,4,35.75,1,1,1,1,3,3,2
0.0,1,726.7866563227310,2,0,3,90,5,31.857142857142900,1,1,1,1,3,3,1
0.0,1,1362.41015625,2,0,3,92,3,28.75,3,1,1,1,3,3,1
0.0,1,1068.7116402116400,2,0,3,90,5,42.333333333333300,3,1,1,1,3,3,2
0.0,1,1110.0942684766200,2,0,3,90,5,32.166666666666700,3,1,1,1,3,3,2
0.0,1,919.3227404044570,2,0,3,91,4,34.25,2,1,1,1,3,3,2
0.0,1,973.5807002561910,1,0,3,92,4,32.625,2,1,1,1,3,3,2
0.0,1,746.1941747572820,2,0,3,89,6,32.333333333333300,1,1,1,1,3,3,2
0.0,1,706.4819915254240,2,0,3,91,4,31.857142857142900,1,1,1,1,3,3,1
0.0,1,1518.0969696969700,1,0,3,94,2,23.142857142857100,3,1,1,1,3,2,1
0.0,1,889.4522727272730,2,0,3,90,5,20.0,2,1,1,1,3,3,1
0.0,1,654.8088888888890,2,0,2,91,5,36.666666666666700,1,1,1,1,3,3,2
0.0,1,1291.6198347107400,3,1,3,88,5,37.8,3,1,1,1,3,3,2
0.02040816326530610,2,1038.7469813391900,3,0,2,91,4,40.5,3,1,1,1,3,3,2
0.0,1,1352.2794117647100,2,0,3,92,3,33.0,3,1,1,1,3,3,2
0.0,1,1063.1409412955500,3,1,2,90,4,30.0,3,1,1,1,3,3,1
0.0,1,949.8581050740910,2,0,2,91,5,41.8125,2,1,1,1,3,3,2
0.0,1,635.5252100840340,2,0,3,93,2,25.0,1,1,1,1,3,2,1
0.0,1,782.666566083283,2,0,2,92,4,30.55,2,1,1,1,3,3,1
0.0,1,752.1231203007520,2,0,3,90,5,24.8,2,1,1,1,3,3,1
0.0,1,1409.608497723820,2,0,4,89,5,26.153846153846200,3,1,1,2,3,3,1
0.0,1,955.2079520353420,2,0,2,92,4,38.56521739130440,2,1,1,1,3,3,2
0.0,1,906.0342857142860,2,0,2,92,4,38.625,2,1,1,1,3,3,2
0.125,2,1226.2894736842100,2,0,4,90,4,27.285714285714300,3,1,1,2,3,3,1
0.0,1,642.6704391127210,2,0,3,91,4,20.0,1,1,1,1,3,3,1
0.0,1,745.0335537990000,2,0,2,91,5,38.391304347826100,1,1,1,1,3,3,2
0.0,1,783.153982300885,2,0,3,91,4,37.42857142857140,2,1,1,1,3,3,2
0.0,1,1661.5851063829800,2,0,4,90,4,38.6,3,1,1,2,3,3,2
0.0,1,1018.9703748488500,2,0,3,91,4,35.0,3,1,1,1,3,3,2
0.06514084507042250,2,1165.003162055340,2,0,4,89,5,25.523809523809500,3,1,1,2,3,3,1
0.0,1,718.6830015313940,1,0,2,94,3,40.333333333333300,1,1,1,1,3,3,2
0.0,1,1093.3899913718700,1,0,3,92,4,29.68421052631580,3,1,1,1,3,3,1
0.0,1,1211.6078431372500,2,1,3,91,3,35.375,3,1,1,1,3,3,2
0.0,1,695.1239399869540,2,0,2,93,3,36.0,1,1,1,1,3,3,2
0.0,1,983.5882352941180,2,0,5,89,4,38.0,2,1,1,3,3,3,2
0.0,1,963.879409878127,2,0,2,92,4,32.1,2,1,1,1,3,3,2
0.0,1,895.5628415300550,1,0,3,93,3,20.571428571428600,2,1,1,1,3,3,1
0.008064516129032260,1,993.7720087217230,3,0,2,90,5,37.45161290322580,2,1,1,1,3,3,2
0.0,1,645.7082028804010,2,0,3,92,3,22.7,1,1,1,1,3,3,1
0.0,1,1195.1706231454000,2,0,2,92,4,38.166666666666700,3,1,1,1,3,3,2
0.0,1,1186.731182795700,2,0,2,93,3,41.0,3,1,1,1,3,3,2
0.02631578947368420,2,927.9321912919340,2,0,2,92,4,38.1,2,1,1,1,3,3,2
0.0136986301369863,2,742.884370015949,2,0,2,92,4,41.142857142857100,1,1,1,1,3,3,2
0.0,1,1626.2587064676600,3,1,3,88,5,18.0,3,1,1,1,3,3,1
0.0,1,1089.6433121019100,1,0,2,94,3,25.9,3,1,1,1,3,3,1
0.0,1,831.6262722646310,2,0,2,92,4,31.0,2,1,1,1,3,3,1
0.0,1,735.7436861902200,2,0,2,92,4,27.38888888888890,1,1,1,1,3,3,1
0.0,1,1281.056880733950,1,0,3,92,4,28.375,3,1,1,1,3,3,1
0.125,2,782.8057366362450,2,0,3,92,3,32.75,2,1,1,1,3,3,2
0.0,1,680.9985632183910,2,0,3,92,3,30.875,1,1,1,1,3,3,1
0.012987012987013000,2,726.7866563227310,2,0,2,92,4,33.0,1,1,1,1,3,3,2
0.0,1,1362.41015625,1,0,3,93,3,30.25,3,1,1,1,3,3,1
0.0,1,1068.7116402116400,2,0,3,91,4,42.0,3,1,1,1,3,3,2
0.0,1,1110.0942684766200,2,0,2,92,4,38.166666666666700,3,1,1,1,3,3,2
0.0,1,919.3227404044570,2,0,2,93,3,29.8125,2,1,1,1,3,3,1
0.0,1,973.5807002561910,1,0,3,92,4,30.375,2,1,1,1,3,3,1
0.0,1,746.1941747572820,2,0,2,93,3,35.833333333333300,1,1,1,1,3,3,2
0.0,1,706.4819915254240,2,0,2,92,4,27.571428571428600,1,1,1,1,3,3,1
0.0,1,1518.0969696969700,1,0,2,95,2,21.285714285714300,3,1,1,1,3,2,1
0.0,1,889.4522727272730,1,0,3,90,6,24.5,2,1,1,1,3,3,1
0.0,1,654.8088888888890,2,0,2,93,3,36.5,1,1,1,1,3,3,2
0.0,1,1291.6198347107400,1,0,3,92,4,30.6,3,1,1,1,3,3,1
0.014492753623188400,2,1038.7469813391900,2,0,2,92,4,38.5,3,1,1,1,3,3,2
0.0,1,1352.2794117647100,2,0,3,92,3,38.5,3,1,1,1,3,3,2
0.0032626427406199000,1,1063.1409412955500,2,0,2,92,4,27.1,3,1,1,1,3,3,1
0.0,1,949.8581050740910,1,0,3,92,4,41.625,2,1,1,1,3,3,2
0.0,1,635.5252100840340,2,0,2,93,3,22.25,1,1,1,1,3,3,1
0.0,1,782.666566083283,2,0,2,93,3,26.2,2,1,1,1,3,3,1
0.0,1,752.1231203007520,2,0,3,91,4,20.4,2,1,1,1,3,3,1
0.0,1,1409.608497723820,1,0,3,92,4,14.76923076923080,3,1,1,1,3,3,1
