Province_State,confirmed,deaths,Date,ICU_Beds,Total_Population,Population_Aged_60_plus,usa_state_latitude,Mortality_Rate,Residents_Aged_60_plus_Per_Each_ICU_Bed,mask,face mask,covid-19,coronavirus,sanitizer,usa_state_code,Air_value_avg_perday
Florida,6741.0,85.0,2020/3/31,5604.0,2.0278447E7,5200132.0,27.664827,0.012609405132769619,927.9321912919344,9,2,5,82,2,FL,36.65
Georgia,3929.0,111.0,2020/3/31,2508.0,1.0201635E7,1863154.0,32.157435,0.028251463476711633,742.884370015949,8,3,6,81,2,GA,36.214285714285715
Hawaii,204.0,0.0,2020/3/31,201.0,1421658.0,326878.0,19.898682,0.0,1626.2587064676618,18,7,7,66,2,HI,13.333333333333334
Idaho,515.0,8.0,2020/3/31,314.0,1657375.0,342148.0,44.068202,0.015533980582524271,1089.6433121019109,7,1,6,84,2,ID,20.4
Illinois,5994.0,99.0,2020/3/31,3144.0,1.2854526E7,2614633.0,40.633125,0.016516516516516516,831.6262722646311,9,2,6,80,3,IL,28.666666666666668
Indiana,2158.0,49.0,2020/3/31,1861.0,6614418.0,1369219.0,40.551217,0.022706209453197405,735.7436861902203,9,3,6,79,3,IN,21.61111111111111
Iowa,497.0,7.0,2020/3/31,545.0,3118102.0,698176.0,41.878003,0.014084507042253521,1281.056880733945,7,2,8,81,2,IA,32.0
Kansas,434.0,9.0,2020/3/31,767.0,2903820.0,600412.0,39.011902,0.020737327188940093,782.8057366362451,7,3,7,81,2,KS,60.5
Kentucky,628.0,11.0,2020/3/31,1392.0,4424376.0,947950.0,37.839333,0.01751592356687898,680.9985632183908,8,3,6,80,3,KY,34.875
Louisiana,5237.0,239.0,2020/3/31,1289.0,4663461.0,936828.0,31.244823,0.0456368149704029,726.7866563227308,9,2,6,79,4,LA,43.57142857142857
Maine,303.0,5.0,2020/3/31,256.0,1330158.0,348777.0,45.253783,0.0165016501650165,1362.41015625,7,3,6,82,2,ME,31.25
Maryland,1660.0,18.0,2020/3/31,1134.0,5996079.0,1211919.0,39.045755,0.010843373493975903,1068.7116402116403,9,3,5,81,2,MD,38.333333333333336
Massachusetts,6620.0,89.0,2020/3/31,1326.0,6789319.0,1471985.0,42.407211,0.013444108761329305,1110.0942684766214,10,3,6,79,2,MA,40.666666666666664
Michigan,7615.0,259.0,2020/3/31,2423.0,9925568.0,2227519.0,44.314844,0.0340118187787262,919.3227404044572,8,3,6,81,2,MI,23.125
Minnesota,629.0,12.0,2020/3/31,1171.0,5490726.0,1140063.0,46.729553,0.019077901430842606,973.5807002561913,7,3,6,82,2,MN,35.5
Mississippi,937.0,20.0,2020/3/31,824.0,2986220.0,614864.0,32.354668,0.021344717182497332,746.1941747572815,8,2,6,81,3,MS,38.0
Missouri,1357.0,15.0,2020/3/31,1888.0,6075300.0,1333838.0,37.964253,0.01105379513633014,706.4819915254237,8,2,7,80,3,MO,42.714285714285715
Montana,198.0,5.0,2020/3/31,165.0,1029862.0,250486.0,46.879682,0.025252525252525252,1518.0969696969696,5,2,7,85,1,MT,20.571428571428573
Nebraska,172.0,3.0,2020/3/31,440.0,1893921.0,391359.0,41.492537,0.01744186046511628,889.4522727272728,9,2,9,77,3,NE,22.0
Nevada,1114.0,26.0,2020/3/31,900.0,2887725.0,589328.0,38.80261,0.02333931777378815,654.8088888888889,10,3,5,80,2,NV,37.833333333333336
New Hampshire,357.0,3.0,2020/3/31,242.0,1331848.0,312572.0,43.193852,0.008403361344537815,1291.6198347107438,11,4,7,76,2,NH,42.2
New Jersey,18696.0,267.0,2020/3/31,1822.0,8960161.0,1892597.0,40.058324,0.014281129653401798,1038.7469813391876,10,2,5,81,2,NJ,34.5
New Mexico,315.0,4.0,2020/3/31,340.0,2084828.0,459775.0,34.97273,0.012698412698412698,1352.2794117647059,8,2,7,81,2,NM,44.5
New York,75833.0,1714.0,2020/3/31,3952.0,1.9798228E7,4201533.0,43.299428,0.022602297152954517,1063.1409412955466,10,3,5,80,2,NY,27.1
North Carolina,1535.0,12.0,2020/3/31,2227.0,1.0052564E7,2115334.0,35.759573,0.007817589576547232,949.8581050740908,9,3,6,80,2,NC,36.8125
North Dakota,122.0,3.0,2020/3/31,238.0,745475.0,151255.0,47.551493,0.02459016393442623,635.5252100840336,6,2,5,85,2,ND,26.75
Ohio,2199.0,55.0,2020/3/31,3314.0,1.1609756E7,2593757.0,40.417287,0.02501136880400182,782.666566083283,9,3,5,81,2,OH,24.45
Oklahoma,568.0,23.0,2020/3/31,1064.0,3896251.0,800259.0,35.007752,0.040492957746478875,752.1231203007519,8,2,8,80,2,OK,36.5
Oregon,690.0,18.0,2020/3/31,659.0,4025127.0,928932.0,43.804133,0.02608695652173913,1409.608497723824,10,3,7,78,2,OR,11.538461538461538
Pennsylvania,4963.0,63.0,2020/3/31,3169.0,1.2790505E7,3027054.0,41.203322,0.012693935119887164,955.2079520353424,9,3,5,81,2,PA,27.347826086956523
South Carolina,1083.0,22.0,2020/3/31,1225.0,4893444.0,1109892.0,33.836081,0.020313942751615882,906.0342857142857,7,2,5,83,3,SC,34.375
South Dakota,108.0,1.0,2020/3/31,152.0,855444.0,186396.0,43.969515,0.009259259259259259,1226.2894736842106,6,2,7,83,2,SD,31.142857142857142
Tennessee,2391.0,23.0,2020/3/31,2209.0,6597381.0,1419659.0,35.517491,0.009619406106231703,642.6704391127207,8,3,7,80,2,TN,24.333333333333332
Texas,3809.0,54.0,2020/3/31,6199.0,2.7419612E7,4618463.0,31.968599,0.014176949330532948,745.0335537989998,10,3,6,78,3,TX,33.26086956521739
Utah,888.0,5.0,2020/3/31,565.0,2993941.0,442482.0,39.32098,0.00563063063063063,783.153982300885,7,1,6,84,2,UT,44.142857142857146
Vermont,293.0,13.0,2020/3/31,94.0,624636.0,156189.0,44.558803,0.04436860068259386,1661.5851063829787,11,3,7,78,1,VT,41.0
Virginia,1249.0,27.0,2020/3/31,1654.0,8365952.0,1685377.0,37.431573,0.021617293835068056,1018.9703748488513,9,3,6,79,3,VA,25.285714285714285
Washington,5432.0,225.0,2020/3/31,1265.0,7169967.0,1473729.0,47.751074,0.04142120765832106,1165.003162055336,10,3,6,80,1,WA,14.80952380952381
West Virginia,162.0,1.0,2020/3/31,653.0,1836843.0,469300.0,38.597626,0.006172839506172839,718.6830015313935,9,2,5,82,2,WV,27.0
Wisconsin,1412.0,25.0,2020/3/31,1159.0,5763217.0,1267239.0,43.78444,0.017705382436260624,1093.3899913718724,7,2,7,82,2,WI,30.31578947368421
Wyoming,109.0,0.0,2020/3/31,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,5,1,6,86,2,WY,42.5
Alabama,1060.0,27.0,2020/4/1,1533.0,4850771.0,1065625.0,32.318231,0.02547169811320755,695.1239399869537,8,3,6,79,4,AL,42.0
Alaska,132.0,3.0,2020/4/1,119.0,738565.0,117047.0,63.588753,0.022727272727272728,983.5882352941177,11,4,12,71,2,AK,26.333333333333332
Arizona,1530.0,29.0,2020/4/1,1559.0,6809946.0,1502688.0,34.048928,0.01895424836601307,963.879409878127,10,3,6,79,2,AZ,41.8
Arkansas,584.0,10.0,2020/4/1,732.0,2977944.0,655552.0,35.20105,0.017123287671232876,895.5628415300547,10,4,7,77,2,AR,33.57142857142857
California,9399.0,199.0,2020/4/1,7338.0,3.8982847E7,7292299.0,36.778261,0.021172465155867647,993.7720087217225,15,5,6,72,2,CA,40.0
Colorado,2982.0,69.0,2020/4/1,1597.0,5436519.0,1031196.0,39.550051,0.023138832997987926,645.7082028804008,10,3,7,78,2,CO,36.3
Connecticut,3557.0,85.0,2020/4/1,674.0,3594478.0,805545.0,41.603221,0.023896542029800395,1195.1706231454007,11,4,6,77,2,CT,42.833333333333336
Delaware,368.0,11.0,2020/4/1,186.0,943732.0,220732.0,38.910832,0.029891304347826088,1186.731182795699,11,3,3,80,3,DE,42.5
Florida,6956.0,87.0,2020/4/1,5604.0,2.0278447E7,5200132.0,27.664827,0.012507188039102933,927.9321912919344,10,4,5,79,2,FL,43.2
Georgia,4638.0,139.0,2020/4/1,2508.0,1.0201635E7,1863154.0,32.157435,0.02996981457524795,742.884370015949,10,3,6,79,2,GA,27.642857142857142
Hawaii,224.0,1.0,2020/4/1,201.0,1421658.0,326878.0,19.898682,0.004464285714285714,1626.2587064676618,19,9,5,64,3,HI,17.666666666666668
Idaho,566.0,9.0,2020/4/1,314.0,1657375.0,342148.0,44.068202,0.015901060070671377,1089.6433121019109,8,3,5,83,1,ID,21.8
Illinois,6980.0,141.0,2020/4/1,3144.0,1.2854526E7,2614633.0,40.633125,0.020200573065902578,831.6262722646311,10,3,6,78,3,IL,30.333333333333332
Indiana,2564.0,65.0,2020/4/1,1861.0,6614418.0,1369219.0,40.551217,0.02535101404056162,735.7436861902203,10,3,6,79,2,IN,25.666666666666668
Iowa,547.0,9.0,2020/4/1,545.0,3118102.0,698176.0,41.878003,0.016453382084095063,1281.056880733945,10,4,7,77,2,IA,34.625
Kansas,485.0,10.0,2020/4/1,767.0,2903820.0,600412.0,39.011902,0.020618556701030927,782.8057366362451,9,3,7,79,2,KS,60.0
Kentucky,632.0,18.0,2020/4/1,1392.0,4424376.0,947950.0,37.839333,0.028481012658227847,680.9985632183908,9,4,7,77,3,KY,30.875
Louisiana,6424.0,273.0,2020/4/1,1289.0,4663461.0,936828.0,31.244823,0.04249688667496887,726.7866563227308,11,3,6,76,4,LA,52.142857142857146
Maine,303.0,5.0,2020/4/1,256.0,1330158.0,348777.0,45.253783,0.0165016501650165,1362.41015625,10,4,5,78,3,ME,27.75
Maryland,1986.0,31.0,2020/4/1,1134.0,5996079.0,1211919.0,39.045755,0.015609264853977844,1068.7116402116403,11,4,5,78,2,MD,40.333333333333336
Massachusetts,7738.0,122.0,2020/4/1,1326.0,6789319.0,1471985.0,42.407211,0.015766347893512535,1110.0942684766214,12,4,5,76,3,MA,40.5
Michigan,9315.0,335.0,2020/4/1,2423.0,9925568.0,2227519.0,44.314844,0.035963499731615674,919.3227404044572,9,3,5,81,2,MI,26.625
Minnesota,689.0,17.0,2020/4/1,1171.0,5490726.0,1140063.0,46.729553,0.02467343976777939,973.5807002561913,9,3,7,79,2,MN,31.875
Mississippi,1073.0,22.0,2020/4/1,824.0,2986220.0,614864.0,32.354668,0.02050326188257223,746.1941747572815,10,3,6,78,3,MS,43.5
Missouri,1613.0,18.0,2020/4/1,1888.0,6075300.0,1333838.0,37.964253,0.011159330440173589,706.4819915254237,10,4,7,77,2,MO,40.42857142857143
Montana,208.0,6.0,2020/4/1,165.0,1029862.0,250486.0,46.879682,0.028846153846153848,1518.0969696969696,7,3,9,79,2,MT,26.0
Nebraska,210.0,4.0,2020/4/1,440.0,1893921.0,391359.0,41.492537,0.01904761904761905,889.4522727272728,11,4,8,74,3,NE,22.0
Nevada,1279.0,31.0,2020/4/1,900.0,2887725.0,589328.0,38.80261,0.024237685691946835,654.8088888888889,11,4,5,78,2,NV,40.0
New Hampshire,367.0,3.0,2020/4/1,242.0,1331848.0,312572.0,43.193852,0.008174386920980926,1291.6198347107438,12,6,7,73,2,NH,32.2
New Jersey,22255.0,355.0,2020/4/1,1822.0,8960161.0,1892597.0,40.058324,0.015951471579420354,1038.7469813391876,11,3,5,80,1,NJ,39.5
New Mexico,340.0,5.0,2020/4/1,340.0,2084828.0,459775.0,34.97273,0.014705882352941176,1352.2794117647059,10,4,6,78,2,NM,42.0
New York,83948.0,2176.0,2020/4/1,3952.0,1.9798228E7,4201533.0,43.299428,0.025920808119311956,1063.1409412955466,12,3,5,78,2,NY,34.8
North Carolina,1675.0,14.0,2020/4/1,2227.0,1.0052564E7,2115334.0,35.759573,0.00835820895522388,949.8581050740908,11,4,6,76,3,NC,35.9375
North Dakota,142.0,3.0,2020/4/1,238.0,745475.0,151255.0,47.551493,0.02112676056338028,635.5252100840336,8,1,7,82,2,ND,20.25
Ohio,2547.0,65.0,2020/4/1,3314.0,1.1609756E7,2593757.0,40.417287,0.025520219866509618,782.666566083283,10,3,5,80,2,OH,27.7
Oklahoma,721.0,30.0,2020/4/1,1064.0,3896251.0,800259.0,35.007752,0.04160887656033287,752.1231203007519,10,3,7,78,2,OK,35.6
Oregon,736.0,19.0,2020/4/1,659.0,4025127.0,928932.0,43.804133,0.025815217391304348,1409.608497723824,12,4,7,75,2,OR,14.384615384615385
Pennsylvania,6009.0,74.0,2020/4/1,3169.0,1.2790505E7,3027054.0,41.203322,0.012314861041770677,955.2079520353424,11,3,5,78,3,PA,38.04347826086956
South Carolina,1293.0,26.0,2020/4/1,1225.0,4893444.0,1109892.0,33.836081,0.020108275328692964,906.0342857142857,11,3,6,78,2,SC,32.0
South Dakota,129.0,2.0,2020/4/1,152.0,855444.0,186396.0,43.969515,0.015503875968992248,1226.2894736842106,6,3,8,81,2,SD,36.285714285714285
Tennessee,2933.0,24.0,2020/4/1,2209.0,6597381.0,1419659.0,35.517491,0.008182748039549948,642.6704391127207,10,3,7,78,2,TN,23.11111111111111
Texas,4355.0,66.0,2020/4/1,6199.0,2.7419612E7,4618463.0,31.968599,0.01515499425947187,745.0335537989998,12,4,6,75,3,TX,37.869565217391305
Utah,888.0,5.0,2020/4/1,565.0,2993941.0,442482.0,39.32098,0.00563063063063063,783.153982300885,7,2,7,82,2,UT,43.142857142857146
Vermont,321.0,16.0,2020/4/1,94.0,624636.0,156189.0,44.558803,0.04984423676012461,1661.5851063829787,11,4,8,75,2,VT,40.8
Virginia,1483.0,34.0,2020/4/1,1654.0,8365952.0,1685377.0,37.431573,0.022926500337154418,1018.9703748488513,12,4,6,76,2,VA,29.0
Washington,5608.0,234.0,2020/4/1,1265.0,7169967.0,1473729.0,47.751074,0.04172610556348074,1165.003162055336,12,4,6,76,2,WA,18.61904761904762
West Virginia,191.0,1.0,2020/4/1,653.0,1836843.0,469300.0,38.597626,0.005235602094240838,718.6830015313935,9,3,6,79,3,WV,31.166666666666668
Wisconsin,1556.0,27.0,2020/4/1,1159.0,5763217.0,1267239.0,43.78444,0.017352185089974295,1093.3899913718724,10,3,6,79,2,WI,31.526315789473685
Wyoming,130.0,0.0,2020/4/1,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,6,1,7,84,2,WY,39.75
Alabama,1233.0,32.0,2020/4/2,1533.0,4850771.0,1065625.0,32.318231,0.025952960259529603,695.1239399869537,10,4,5,78,3,AL,44.6
Alaska,143.0,3.0,2020/4/2,119.0,738565.0,117047.0,63.588753,0.02097902097902098,983.5882352941177,13,6,9,70,2,AK,19.333333333333332
Arizona,1715.0,32.0,2020/4/2,1559.0,6809946.0,1502688.0,34.048928,0.018658892128279883,963.879409878127,13,5,5,75,2,AZ,39.3
Arkansas,643.0,12.0,2020/4/2,732.0,2977944.0,655552.0,35.20105,0.01866251944012442,895.5628415300547,11,4,7,77,1,AR,32.0
California,10773.0,238.0,2020/4/2,7338.0,3.8982847E7,7292299.0,36.778261,0.022092267706302793,993.7720087217225,18,7,5,68,2,CA,40.096774193548384
Colorado,3342.0,80.0,2020/4/2,1597.0,5436519.0,1031196.0,39.550051,0.023937761819269897,645.7082028804008,18,7,6,68,1,CO,26.8
Connecticut,3824.0,112.0,2020/4/2,674.0,3594478.0,805545.0,41.603221,0.029288702928870293,1195.1706231454007,14,6,4,74,2,CT,39.0
Delaware,393.0,12.0,2020/4/2,186.0,943732.0,220732.0,38.910832,0.030534351145038167,1186.731182795699,16,5,3,74,2,DE,44.0
Florida,9008.0,164.0,2020/4/2,5604.0,2.0278447E7,5200132.0,27.664827,0.018206039076376555,927.9321912919344,12,5,5,76,2,FL,13.3
Georgia,5348.0,163.0,2020/4/2,2508.0,1.0201635E7,1863154.0,32.157435,0.030478683620044876,742.884370015949,12,4,5,77,2,GA,35.42857142857143
Hawaii,256.0,1.0,2020/4/2,201.0,1421658.0,326878.0,19.898682,0.00390625,1626.2587064676618,25,12,5,56,2,HI,13.333333333333334
Idaho,776.0,9.0,2020/4/2,314.0,1657375.0,342148.0,44.068202,0.011597938144329897,1089.6433121019109,12,5,5,77,1,ID,22.4
Illinois,7695.0,163.0,2020/4/2,3144.0,1.2854526E7,2614633.0,40.633125,0.021182586094866798,831.6262722646311,13,5,5,75,2,IL,37.0
Indiana,3038.0,78.0,2020/4/2,1861.0,6614418.0,1369219.0,40.551217,0.025674786043449638,735.7436861902203,11,5,6,76,2,IN,34.666666666666664
Iowa,614.0,11.0,2020/4/2,545.0,3118102.0,698176.0,41.878003,0.017915309446254073,1281.056880733945,12,5,6,75,2,IA,37.625
Kansas,553.0,12.0,2020/4/2,767.0,2903820.0,600412.0,39.011902,0.0216998191681736,782.8057366362451,12,6,5,75,2,KS,44.0
Kentucky,770.0,31.0,2020/4/2,1392.0,4424376.0,947950.0,37.839333,0.04025974025974026,680.9985632183908,12,5,5,76,2,KY,42.25
Louisiana,9149.0,310.0,2020/4/2,1289.0,4663461.0,936828.0,31.244823,0.033883484533828834,726.7866563227308,15,5,5,72,3,LA,48.285714285714285
Maine,376.0,7.0,2020/4/2,256.0,1330158.0,348777.0,45.253783,0.018617021276595744,1362.41015625,13,6,5,74,2,ME,29.25
Maryland,2331.0,36.0,2020/4/2,1134.0,5996079.0,1211919.0,39.045755,0.015444015444015444,1068.7116402116403,14,5,5,74,2,MD,44.666666666666664
Massachusetts,8966.0,154.0,2020/4/2,1326.0,6789319.0,1471985.0,42.407211,0.017175998215480704,1110.0942684766214,15,5,5,73,2,MA,36.833333333333336
Michigan,10791.0,417.0,2020/4/2,2423.0,9925568.0,2227519.0,44.314844,0.03864331387267167,919.3227404044572,12,5,5,77,1,MI,35.0625
Minnesota,742.0,18.0,2020/4/2,1171.0,5490726.0,1140063.0,46.729553,0.02425876010781671,973.5807002561913,13,5,6,75,1,MN,32.375
Mississippi,1177.0,26.0,2020/4/2,824.0,2986220.0,614864.0,32.354668,0.022090059473237042,746.1941747572815,12,5,5,74,4,MS,47.666666666666664
Missouri,1857.0,22.0,2020/4/2,1888.0,6075300.0,1333838.0,37.964253,0.011847065158858373,706.4819915254237,12,5,6,75,2,MO,40.0
Montana,241.0,6.0,2020/4/2,165.0,1029862.0,250486.0,46.879682,0.024896265560165973,1518.0969696969696,10,4,7,77,2,MT,26.142857142857142
Nebraska,246.0,5.0,2020/4/2,440.0,1893921.0,391359.0,41.492537,0.02032520325203252,889.4522727272728,13,6,5,74,2,NE,12.0
Nevada,1463.0,38.0,2020/4/2,900.0,2887725.0,589328.0,38.80261,0.025974025974025976,654.8088888888889,14,5,4,75,2,NV,38.833333333333336
New Hampshire,479.0,3.0,2020/4/2,242.0,1331848.0,312572.0,43.193852,0.006263048016701462,1291.6198347107438,16,6,5,71,2,NH,33.4
New Jersey,25590.0,537.0,2020/4/2,1822.0,8960161.0,1892597.0,40.058324,0.020984759671746775,1038.7469813391876,14,5,4,75,2,NJ,42.25
New Mexico,388.0,6.0,2020/4/2,340.0,2084828.0,459775.0,34.97273,0.015463917525773196,1352.2794117647059,12,5,6,75,2,NM,41.5
New York,92506.0,2738.0,2020/4/2,3952.0,1.9798228E7,4201533.0,43.299428,0.029598080124532463,1063.1409412955466,14,5,4,75,2,NY,32.2
North Carolina,1977.0,21.0,2020/4/2,2227.0,1.0052564E7,2115334.0,35.759573,0.010622154779969651,949.8581050740908,13,5,5,75,2,NC,41.3125
North Dakota,159.0,3.0,2020/4/2,238.0,745475.0,151255.0,47.551493,0.018867924528301886,635.5252100840336,10,5,6,77,2,ND,24.25
Ohio,2901.0,81.0,2020/4/2,3314.0,1.1609756E7,2593757.0,40.417287,0.027921406411582212,782.666566083283,12,5,4,77,2,OH,34.25
Oklahoma,881.0,34.0,2020/4/2,1064.0,3896251.0,800259.0,35.007752,0.03859250851305335,752.1231203007519,14,5,6,73,2,OK,34.1
Oregon,826.0,21.0,2020/4/2,659.0,4025127.0,928932.0,43.804133,0.025423728813559324,1409.608497723824,15,6,7,71,1,OR,17.384615384615383
Pennsylvania,7268.0,90.0,2020/4/2,3169.0,1.2790505E7,3027054.0,41.203322,0.012383048981838195,955.2079520353424,16,6,5,71,2,PA,38.26086956521739
South Carolina,1554.0,31.0,2020/4/2,1225.0,4893444.0,1109892.0,33.836081,0.019948519948519948,906.0342857142857,13,5,5,75,2,SC,36.0
South Dakota,165.0,2.0,2020/4/2,152.0,855444.0,186396.0,43.969515,0.012121212121212121,1226.2894736842106,11,5,5,78,1,SD,24.571428571428573
Tennessee,3013.0,36.0,2020/4/2,2209.0,6597381.0,1419659.0,35.517491,0.011948224361101892,642.6704391127207,12,5,6,75,2,TN,28.555555555555557
Texas,5069.0,77.0,2020/4/2,6199.0,2.7419612E7,4618463.0,31.968599,0.015190372854606431,745.0335537989998,16,6,5,71,2,TX,35.73913043478261
Utah,1092.0,7.0,2020/4/2,565.0,2993941.0,442482.0,39.32098,0.00641025641025641,783.153982300885,10,4,6,78,2,UT,43.57142857142857
Vermont,338.0,17.0,2020/4/2,94.0,624636.0,156189.0,44.558803,0.05029585798816568,1661.5851063829787,16,8,5,70,1,VT,32.0
Virginia,1706.0,41.0,2020/4/2,1654.0,8365952.0,1685377.0,37.431573,0.02403282532239156,1018.9703748488513,14,6,5,73,2,VA,36.857142857142854
Washington,6389.0,271.0,2020/4/2,1265.0,7169967.0,1473729.0,47.751074,0.04241665362341524,1165.003162055336,15,6,5,73,1,WA,22.0
West Virginia,216.0,2.0,2020/4/2,653.0,1836843.0,469300.0,38.597626,0.009259259259259259,718.6830015313935,12,5,4,77,2,WV,42.5
Wisconsin,1748.0,38.0,2020/4/2,1159.0,5763217.0,1267239.0,43.78444,0.021739130434782608,1093.3899913718724,11,5,6,76,2,WI,37.68421052631579
Wyoming,150.0,0.0,2020/4/2,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,7,4,3,84,2,WY,38.75
Alabama,1495.0,38.0,2020/4/3,1533.0,4850771.0,1065625.0,32.318231,0.025418060200668897,695.1239399869537,14,5,4,75,2,AL,50.9
Alaska,157.0,3.0,2020/4/3,119.0,738565.0,117047.0,63.588753,0.01910828025477707,983.5882352941177,15,8,6,70,1,AK,23.333333333333332
Arizona,1937.0,41.0,2020/4/3,1559.0,6809946.0,1502688.0,34.048928,0.021166752710376872,963.879409878127,14,7,4,73,2,AZ,41.3
Arkansas,704.0,12.0,2020/4/3,732.0,2977944.0,655552.0,35.20105,0.017045454545454544,895.5628415300547,16,8,5,69,2,AR,31.142857142857142
California,12004.0,265.0,2020/4/3,7338.0,3.8982847E7,7292299.0,36.778261,0.022075974675108297,993.7720087217225,19,8,3,68,2,CA,42.516129032258064
Colorado,3742.0,97.0,2020/4/3,1597.0,5436519.0,1031196.0,39.550051,0.0259219668626403,645.7082028804008,25,11,4,59,1,CO,33.9
Connecticut,4914.0,131.0,2020/4/3,674.0,3594478.0,805545.0,41.603221,0.02665852665852666,1195.1706231454007,18,8,3,70,1,CT,37.333333333333336
Delaware,450.0,14.0,2020/4/3,186.0,943732.0,220732.0,38.910832,0.03111111111111111,1186.731182795699,18,9,3,68,2,DE,39.0
Florida,10268.0,170.0,2020/4/3,5604.0,2.0278447E7,5200132.0,27.664827,0.016556291390728478,927.9321912919344,15,7,4,73,1,FL,11.45
Georgia,5831.0,184.0,2020/4/3,2508.0,1.0201635E7,1863154.0,32.157435,0.03155547933459098,742.884370015949,14,6,4,74,2,GA,44.07142857142857
Hawaii,319.0,3.0,2020/4/3,201.0,1421658.0,326878.0,19.898682,0.009404388714733543,1626.2587064676618,28,15,3,53,1,HI,16.333333333333332
Idaho,891.0,9.0,2020/4/3,314.0,1657375.0,342148.0,44.068202,0.010101010101010102,1089.6433121019109,15,8,4,72,1,ID,22.5
Illinois,8904.0,210.0,2020/4/3,3144.0,1.2854526E7,2614633.0,40.633125,0.02358490566037736,831.6262722646311,16,7,4,71,2,IL,39.666666666666664
Indiana,3437.0,102.0,2020/4/3,1861.0,6614418.0,1369219.0,40.551217,0.029677043933663078,735.7436861902203,14,7,4,73,2,IN,41.77777777777778
Iowa,699.0,11.0,2020/4/3,545.0,3118102.0,698176.0,41.878003,0.015736766809728183,1281.056880733945,17,8,5,68,2,IA,29.375
Kansas,629.0,18.0,2020/4/3,767.0,2903820.0,600412.0,39.011902,0.028616852146263912,782.8057366362451,16,8,4,70,2,KS,31.25
Kentucky,770.0,34.0,2020/4/3,1392.0,4424376.0,947950.0,37.839333,0.04415584415584416,680.9985632183908,15,7,4,72,2,KY,49.75
Louisiana,10297.0,370.0,2020/4/3,1289.0,4663461.0,936828.0,31.244823,0.03593279595998835,726.7866563227308,17,6,4,71,2,LA,41.714285714285715
Maine,432.0,9.0,2020/4/3,256.0,1330158.0,348777.0,45.253783,0.020833333333333332,1362.41015625,16,8,4,71,1,ME,29.5
Maryland,2758.0,43.0,2020/4/3,1134.0,5996079.0,1211919.0,39.045755,0.01559100797679478,1068.7116402116403,17,8,4,70,1,MD,42.0
Massachusetts,10402.0,192.0,2020/4/3,1326.0,6789319.0,1471985.0,42.407211,0.018457988848298405,1110.0942684766214,18,8,4,69,1,MA,38.666666666666664
Michigan,12744.0,479.0,2020/4/3,2423.0,9925568.0,2227519.0,44.314844,0.03758631512868801,919.3227404044572,15,7,5,72,1,MI,38.75
Minnesota,788.0,22.0,2020/4/3,1171.0,5490726.0,1140063.0,46.729553,0.027918781725888325,973.5807002561913,17,8,5,69,1,MN,30.125
Mississippi,1358.0,29.0,2020/4/3,824.0,2986220.0,614864.0,32.354668,0.021354933726067747,746.1941747572815,13,6,4,74,3,MS,57.0
Missouri,1864.0,25.0,2020/4/3,1888.0,6075300.0,1333838.0,37.964253,0.013412017167381975,706.4819915254237,16,8,4,70,2,MO,30.571428571428573
Montana,243.0,5.0,2020/4/3,165.0,1029862.0,250486.0,46.879682,0.0205761316872428,1518.0969696969696,13,6,6,74,1,MT,26.142857142857142
Nebraska,279.0,6.0,2020/4/3,440.0,1893921.0,391359.0,41.492537,0.021505376344086023,889.4522727272728,17,8,4,69,2,NE,14.0
Nevada,1514.0,43.0,2020/4/3,900.0,2887725.0,589328.0,38.80261,0.028401585204755615,654.8088888888889,18,7,4,70,1,NV,38.833333333333336
New Hampshire,479.0,5.0,2020/4/3,242.0,1331848.0,312572.0,43.193852,0.010438413361169102,1291.6198347107438,19,9,4,66,2,NH,29.6
New Jersey,29895.0,646.0,2020/4/3,1822.0,8960161.0,1892597.0,40.058324,0.021608964709817696,1038.7469813391876,16,6,3,74,1,NJ,35.75
New Mexico,534.0,10.0,2020/4/3,340.0,2084828.0,459775.0,34.97273,0.018726591760299626,1352.2794117647059,13,6,5,74,2,NM,37.125
New York,102987.0,3262.0,2020/4/3,3952.0,1.9798228E7,4201533.0,43.299428,0.03167390058939478,1063.1409412955466,16,6,4,73,1,NY,26.6
North Carolina,2251.0,27.0,2020/4/3,2227.0,1.0052564E7,2115334.0,35.759573,0.011994669035984007,949.8581050740908,16,7,4,71,2,NC,42.8125
North Dakota,173.0,3.0,2020/4/3,238.0,745475.0,151255.0,47.551493,0.017341040462427744,635.5252100840336,12,6,3,77,2,ND,27.5
Ohio,3312.0,91.0,2020/4/3,3314.0,1.1609756E7,2593757.0,40.417287,0.02747584541062802,782.666566083283,14,7,3,74,2,OH,38.45
Oklahoma,990.0,38.0,2020/4/3,1064.0,3896251.0,800259.0,35.007752,0.03838383838383838,752.1231203007519,16,8,5,69,2,OK,20.2
Oregon,899.0,22.0,2020/4/3,659.0,4025127.0,928932.0,43.804133,0.024471635150166853,1409.608497723824,19,9,4,67,1,OR,18.46153846153846
Pennsylvania,8570.0,102.0,2020/4/3,3169.0,1.2790505E7,3027054.0,41.203322,0.011901983663943991,955.2079520353424,21,9,3,66,1,PA,35.04347826086956
